Time,SOC,Voltage,Current,Temperature
9188,0.31971,3.766,-14.996,305.67
9189,0.31984,3.73,-15.144,305.67
9190,0.31998,3.7727,-14.97,305.66
9191,0.32011,3.7832,-14.928,305.66
9192,0.32024,3.7282,-15.153,305.65
9193,0.32038,3.8164,-14.793,305.65
9194,0.32051,3.7605,-15.022,305.64
9195,0.32065,3.7214,-15.182,305.64
9196,0.32078,3.7729,-14.972,305.63
9197,0.32092,3.7794,-14.946,305.63
9198,0.32105,3.8287,-14.745,305.62
9199,0.32119,3.7756,-14.963,305.62
9200,0.32132,3.8105,-14.82,305.61
9201,0.32145,3.7427,-15.098,305.61
9202,0.32159,3.7997,-14.866,305.6
9203,0.32172,3.7214,-15.186,305.6
9204,0.32186,3.7526,-15.059,305.59
9205,0.32199,3.823,-14.772,305.59
9206,0.32213,3.7739,-14.973,305.58
9207,0.32226,3.7344,-15.135,305.58
9208,0.3224,3.8465,-14.677,305.57
9209,0.32253,3.7858,-14.926,305.57
9210,0.32266,3.7435,-15.099,305.56
9211,0.3228,3.8341,-14.729,305.56
9212,0.32293,3.761,-15.028,305.55
9213,0.32307,3.7356,-15.132,305.55
9214,0.3232,3.7316,-15.149,305.54
9215,0.32334,3.7221,-15.188,305.54
9216,0.32347,3.7607,-15.031,305.53
9217,0.32361,3.7279,-15.165,305.53
9218,0.32374,3.7833,-14.94,305.52
9219,0.32387,3.7372,-15.129,305.52
9220,0.32401,3.8094,-14.834,305.51
9221,0.32414,3.8287,-14.756,305.51
9222,0.32428,3.7551,-15.057,305.5
9223,0.32441,3.7345,-15.141,305.5
9224,0.32455,3.8225,-14.782,305.5
9225,0.32468,3.7356,-15.137,305.49
9226,0.32481,3.7454,-15.098,305.49
9227,0.32495,3.7625,-15.028,305.48
9228,0.32508,3.7919,-14.909,305.48
9229,0.32522,3.7705,-14.997,305.47
9230,0.32535,3.7247,-15.184,305.47
9231,0.32549,3.7994,-14.88,305.46
9232,0.32562,3.72,-15.204,305.46
9233,0.32576,3.7283,-15.171,305.45
9234,0.32589,3.8091,-14.841,305.45
9235,0.32602,3.7664,-15.016,305.44
9236,0.32616,3.7626,-15.032,305.44
9237,0.32629,3.8339,-14.741,305.43
9238,0.32643,3.8192,-14.802,305.43
9239,0.32656,3.7792,-14.966,305.42
9240,0.3267,3.773,-14.991,305.42
9241,0.32683,3.7977,-14.891,305.41
9242,0.32697,3.7711,-15,305.41
9243,0.3271,3.76,-15.045,305.4
9244,0.32723,3.7367,-15.141,305.4
9245,0.32737,3.7931,-14.911,305.39
9246,0.3275,3.7693,-15.009,305.39
9247,0.32764,3.7227,-15.199,305.39
9248,0.32777,3.7266,-15.184,305.38
9249,0.32791,3.8391,-14.725,305.38
9250,0.32804,3.8122,-14.835,305.37
9251,0.32817,3.7639,-15.032,305.37
9252,0.32831,3.7804,-14.965,305.36
9253,0.32844,3.834,-14.747,305.36
9254,0.32858,3.7483,-15.097,305.35
9255,0.32871,3.806,-14.862,305.35
9256,0.32885,3.7731,-14.997,305.34
9257,0.32898,3.7197,-15.215,305.34
9258,0.32912,3.7715,-15.004,305.33
9259,0.32925,3.8148,-14.828,305.33
9260,0.32938,3.7854,-14.948,305.32
9261,0.32952,3.758,-15.061,305.32
9262,0.32965,3.7802,-14.97,305.31
9263,0.32979,3.7608,-15.05,305.31
9264,0.32992,3.8091,-14.853,305.3
9265,0.33006,3.711,-15.254,305.3
9266,0.33019,3.7825,-14.963,305.3
9267,0.33033,3.7982,-14.899,305.29
9268,0.33046,3.7703,-15.013,305.29
9269,0.33059,3.7811,-14.969,305.28
9270,0.33073,3.8471,-14.7,305.28
9271,0.33086,3.7501,-15.096,305.27
9272,0.331,3.7941,-14.917,305.27
9273,0.33113,3.7545,-15.079,305.26
9274,0.33127,3.7991,-14.898,305.26
9275,0.3314,3.7743,-14.999,305.25
9276,0.33154,3.7999,-14.895,305.25
9277,0.33167,3.7527,-15.088,305.24
9278,0.3318,3.7304,-15.18,305.24
9279,0.33194,3.7896,-14.938,305.23
9280,0.33207,3.7534,-15.086,305.23
9281,0.33221,3.7659,-15.035,305.23
9282,0.33234,3.7149,-15.244,305.22
9283,0.33248,3.8135,-14.842,305.22
9284,0.33261,3.783,-14.967,305.21
9285,0.33274,3.8172,-14.828,305.21
9286,0.33288,3.7442,-15.126,305.2
9287,0.33301,3.713,-15.254,305.2
9288,0.33315,3.7672,-15.033,305.19
9289,0.33328,3.7413,-15.139,305.19
9290,0.33342,3.7288,-15.191,305.18
9291,0.33355,3.8277,-14.787,305.18
9292,0.33369,3.7973,-14.911,305.17
9293,0.33382,3.7136,-15.253,305.17
9294,0.33395,3.7454,-15.124,305.16
9295,0.33409,3.7918,-14.935,305.16
9296,0.33422,3.803,-14.89,305.16
9297,0.33436,3.7666,-15.038,305.15
9298,0.33449,3.8473,-14.709,305.15
9299,0.33463,3.828,-14.789,305.14
9300,0.33476,3.7578,-15.075,305.14
9301,0.3349,3.8248,-14.802,305.13
9302,0.33503,3.7705,-15.024,305.13
9303,0.33516,3.7877,-14.954,305.12
9304,0.3353,3.704,-15.297,305.12
9305,0.33543,3.8333,-14.769,305.11
9306,0.33557,3.8444,-14.724,305.11
9307,0.3357,3.825,-14.804,305.1
9308,0.33584,3.7898,-14.947,305.1
9309,0.33597,3.7934,-14.933,305.1
9310,0.33611,3.8187,-14.83,305.09
9311,0.33624,3.8091,-14.87,305.09
9312,0.33637,3.7739,-15.014,305.08
9313,0.33651,3.7662,-15.046,305.08
9314,0.33664,3.7535,-15.098,305.07
9315,0.33678,3.755,-15.092,305.07
9316,0.33691,3.6841,-15.382,305.06
9317,0.33705,3.8051,-14.888,305.06
9318,0.33718,3.7793,-14.994,305.05
9319,0.33731,3.7339,-15.179,305.05
9320,0.33745,3.7668,-15.046,305.04
9321,0.33758,3.7728,-15.022,305.04
9322,0.33772,3.781,-14.988,305.04
9323,0.33785,3.8275,-14.799,305.03
9324,0.33799,3.8211,-14.825,305.03
9325,0.33812,3.7855,-14.971,305.02
9326,0.33826,3.8306,-14.787,305.02
9327,0.33839,3.7976,-14.922,305.01
9328,0.33852,3.7944,-14.936,305.01
9329,0.33866,3.7949,-14.934,305
9330,0.33879,3.8123,-14.863,305
9331,0.33893,3.8169,-14.845,304.99
9332,0.33906,3.827,-14.804,304.99
9333,0.3392,3.7583,-15.085,304.99
9334,0.33933,3.7622,-15.069,304.98
9335,0.33947,3.6837,-15.39,304.98
9336,0.3396,3.7906,-14.954,304.97
9337,0.33973,3.8018,-14.908,304.97
9338,0.33987,3.7263,-15.217,304.96
9339,0.34,3.7963,-14.931,304.96
9340,0.34014,3.7554,-15.099,304.95
9341,0.34027,3.8107,-14.873,304.95
9342,0.34041,3.7734,-15.026,304.94
9343,0.34054,3.7845,-14.981,304.94
9344,0.34067,3.8054,-14.896,304.94
9345,0.34081,3.7863,-14.974,304.93
9346,0.34094,3.7929,-14.948,304.93
9347,0.34108,3.8071,-14.89,304.92
9348,0.34121,3.7857,-14.978,304.92
9349,0.34135,3.6912,-15.364,304.91
9350,0.34148,3.7341,-15.189,304.91
9351,0.34162,3.7833,-14.988,304.9
9352,0.34175,3.8321,-14.79,304.9
9353,0.34188,3.7952,-14.94,304.9
9354,0.34202,3.8119,-14.873,304.89
9355,0.34215,3.8179,-14.849,304.89
9356,0.34229,3.7368,-15.18,304.88
9357,0.34242,3.7619,-15.078,304.88
9358,0.34256,3.8156,-14.859,304.87
9359,0.34269,3.7657,-15.063,304.87
9360,0.34283,3.7731,-15.033,304.86
9361,0.34296,3.754,-15.111,304.86
9362,0.34309,3.7365,-15.183,304.85
9363,0.34323,3.7104,-15.29,304.85
9364,0.34336,3.7122,-15.283,304.85
9365,0.3435,3.8044,-14.907,304.84
9366,0.34363,3.6992,-15.337,304.84
9367,0.34377,3.7105,-15.291,304.83
9368,0.3439,3.7844,-14.99,304.83
9369,0.34404,3.8009,-14.923,304.82
9370,0.34417,3.7133,-15.28,304.82
9371,0.3443,3.8209,-14.841,304.81
9372,0.34444,3.7779,-15.017,304.81
9373,0.34457,3.8276,-14.815,304.81
9374,0.34471,3.8368,-14.777,304.8
9375,0.34484,3.7207,-15.252,304.8
9376,0.34498,3.8125,-14.877,304.79
9377,0.34511,3.7631,-15.079,304.79
9378,0.34524,3.7963,-14.944,304.78
9379,0.34538,3.8446,-14.747,304.78
9380,0.34551,3.7037,-15.323,304.77
9381,0.34565,3.7872,-14.982,304.77
9382,0.34578,3.8783,-14.611,304.77
9383,0.34592,3.7957,-14.948,304.76
9384,0.34605,3.7056,-15.316,304.76
9385,0.34619,3.7772,-15.024,304.75
9386,0.34632,3.8543,-14.71,304.75
9387,0.34645,3.7893,-14.976,304.74
9388,0.34659,3.7639,-15.08,304.74
9389,0.34672,3.8498,-14.729,304.73
9390,0.34686,3.7907,-14.971,304.73
9391,0.34699,3.8897,-14.567,304.73
9392,0.34713,3.8088,-14.898,304.72
9393,0.34726,3.8183,-14.859,304.72
9394,0.3474,3.791,-14.971,304.71
9395,0.34753,3.7922,-14.966,304.71
9396,0.34766,3.7386,-15.185,304.7
9397,0.3478,3.8311,-14.808,304.7
9398,0.34793,3.7716,-15.051,304.7
9399,0.34807,3.8399,-14.773,304.69
9400,0.3482,3.8223,-14.845,304.69
9401,0.34834,3.8458,-14.749,304.68
9402,0.34847,3.7665,-15.073,304.68
9403,0.34861,3.7211,-15.259,304.67
9404,0.34874,3.7197,-15.265,304.67
9405,0.34887,3.7637,-15.086,304.66
9406,0.34901,3.7907,-14.976,304.66
9407,0.34914,3.8119,-14.889,304.66
9408,0.34928,3.7652,-15.081,304.65
9409,0.34941,3.7711,-15.056,304.65
9410,0.34955,3.7975,-14.949,304.64
9411,0.34968,3.7601,-15.102,304.64
9412,0.34981,3.7674,-15.073,304.63
9413,0.34995,3.6961,-15.364,304.63
9414,0.35008,3.8056,-14.917,304.63
9415,0.35022,3.8059,-14.916,304.62
9416,0.35035,3.7307,-15.224,304.62
9417,0.35049,3.7503,-15.144,304.61
9418,0.35062,3.7896,-14.984,304.61
9419,0.35076,3.7591,-15.109,304.6
9420,0.35089,3.8723,-14.647,304.6
9421,0.35102,3.8179,-14.869,304.59
9422,0.35116,3.7708,-15.062,304.59
9423,0.35129,3.8049,-14.923,304.59
9424,0.35143,3.7864,-14.999,304.58
9425,0.35156,3.7709,-15.063,304.58
9426,0.3517,3.8538,-14.724,304.57
9427,0.35183,3.7354,-15.208,304.57
9428,0.35197,3.7838,-15.011,304.56
9429,0.3521,3.7912,-14.981,304.56
9430,0.35223,3.8511,-14.736,304.56
9431,0.35237,3.8079,-14.913,304.55
9432,0.3525,3.7284,-15.238,304.55
9433,0.35264,3.7885,-14.993,304.54
9434,0.35277,3.7812,-15.023,304.54
9435,0.35291,3.7194,-15.276,304.53
9436,0.35304,3.7869,-15,304.53
9437,0.35317,3.7692,-15.073,304.53
9438,0.35331,3.7961,-14.963,304.52
9439,0.35344,3.7785,-15.035,304.52
9440,0.35358,3.8005,-14.946,304.51
9441,0.35371,3.7837,-15.015,304.51
9442,0.35385,3.7962,-14.964,304.5
9443,0.35398,3.8003,-14.948,304.5
9444,0.35412,3.8682,-14.671,304.5
9445,0.35425,3.7988,-14.954,304.49
9446,0.35438,3.7836,-15.017,304.49
9447,0.35452,3.716,-15.293,304.48
9448,0.35465,3.814,-14.893,304.48
9449,0.35479,3.8004,-14.949,304.47
9450,0.35492,3.8379,-14.796,304.47
9451,0.35506,3.7917,-14.985,304.47
9452,0.35519,3.7843,-15.016,304.46
9453,0.35533,3.8136,-14.896,304.46
9454,0.35546,3.8347,-14.81,304.45
9455,0.35559,3.7326,-15.228,304.45
9456,0.35573,3.8039,-14.937,304.44
9457,0.35586,3.8651,-14.687,304.44
9458,0.356,3.7891,-14.998,304.44
9459,0.35613,3.792,-14.986,304.43
9460,0.35627,3.8629,-14.697,304.43
9461,0.3564,3.7439,-15.183,304.42
9462,0.35654,3.7505,-15.157,304.42
9463,0.35667,3.7827,-15.026,304.41
9464,0.3568,3.7768,-15.05,304.41
9465,0.35694,3.8255,-14.851,304.41
9466,0.35707,3.7831,-15.025,304.4
9467,0.35721,3.7522,-15.151,304.4
9468,0.35734,3.7227,-15.272,304.39
9469,0.35748,3.7341,-15.226,304.39
9470,0.35761,3.7281,-15.251,304.39
9471,0.35774,3.7976,-14.967,304.38
9472,0.35788,3.7606,-15.118,304.38
9473,0.35801,3.824,-14.86,304.37
9474,0.35815,3.8107,-14.915,304.37
9475,0.35828,3.72,-15.285,304.36
9476,0.35842,3.7932,-14.987,304.36
9477,0.35855,3.7851,-15.02,304.36
9478,0.35869,3.8268,-14.85,304.35
9479,0.35882,3.791,-14.996,304.35
9480,0.35895,3.7609,-15.12,304.34
9481,0.35909,3.8319,-14.83,304.34
9482,0.35922,3.7998,-14.961,304.34
9483,0.35936,3.7371,-15.218,304.33
9484,0.35949,3.75,-15.165,304.33
9485,0.35963,3.811,-14.917,304.32
9486,0.35976,3.8346,-14.82,304.32
9487,0.3599,3.8382,-14.806,304.31
9488,0.36003,3.8224,-14.871,304.31
9489,0.36016,3.767,-15.097,304.31
9490,0.3603,3.7366,-15.222,304.3
9491,0.36043,3.8047,-14.944,304.3
9492,0.36057,3.7876,-15.014,304.29
9493,0.3607,3.8599,-14.719,304.29
9494,0.36084,3.7749,-15.067,304.28
9495,0.36097,3.7961,-14.98,304.28
9496,0.36111,3.8162,-14.898,304.28
9497,0.36124,3.7984,-14.972,304.27
9498,0.36137,3.832,-14.835,304.27
9499,0.36151,3.8031,-14.953,304.26
9500,0.36164,3.7803,-15.046,304.26
9501,0.36178,3.8159,-14.901,304.26
9502,0.36191,3.839,-14.807,304.25
9503,0.36205,3.7913,-15.002,304.25
9504,0.36218,3.6985,-15.381,304.24
9505,0.36231,3.808,-14.935,304.24
9506,0.36245,3.8022,-14.958,304.24
9507,0.36258,3.7892,-15.012,304.23
9508,0.36272,3.8429,-14.793,304.23
9509,0.36285,3.8466,-14.778,304.22
9510,0.36299,3.8072,-14.939,304.22
9511,0.36312,3.769,-15.096,304.21
9512,0.36326,3.734,-15.239,304.21
9513,0.36339,3.7902,-15.01,304.21
9514,0.36352,3.8178,-14.897,304.2
9515,0.36366,3.7358,-15.232,304.2
9516,0.36379,3.7995,-14.972,304.19
9517,0.36393,3.7266,-15.271,304.19
9518,0.36406,3.798,-14.979,304.19
9519,0.3642,3.7654,-15.113,304.18
9520,0.36433,3.7204,-15.296,304.18
9521,0.36447,3.8226,-14.88,304.17
9522,0.3646,3.7616,-15.129,304.17
9523,0.36473,3.8415,-14.803,304.17
9524,0.36487,3.8152,-14.911,304.16
9525,0.365,3.7785,-15.061,304.16
9526,0.36514,3.8124,-14.923,304.15
9527,0.36527,3.8076,-14.943,304.15
9528,0.36541,3.8112,-14.928,304.15
9529,0.36554,3.7998,-14.975,304.14
9530,0.36567,3.8221,-14.884,304.14
9531,0.36581,3.8024,-14.965,304.13
9532,0.36594,3.854,-14.755,304.13
9533,0.36608,3.8202,-14.893,304.12
9534,0.36621,3.7603,-15.138,304.12
9535,0.36635,3.7597,-15.141,304.12
9536,0.36648,3.819,-14.899,304.11
9537,0.36662,3.7842,-15.041,304.11
9538,0.36675,3.7832,-15.045,304.1
9539,0.36688,3.7516,-15.174,304.1
9540,0.36702,3.771,-15.096,304.1
9541,0.36715,3.7933,-15.005,304.09
9542,0.36729,3.7846,-15.041,304.09
9543,0.36742,3.8828,-14.64,304.08
9544,0.36756,3.8143,-14.92,304.08
9545,0.36769,3.8214,-14.892,304.08
9546,0.36783,3.7786,-15.066,304.07
9547,0.36796,3.7814,-15.055,304.07
9548,0.36809,3.7288,-15.27,304.06
9549,0.36823,3.785,-15.041,304.06
9550,0.36836,3.8376,-14.827,304.06
9551,0.3685,3.7398,-15.226,304.05
9552,0.36863,3.8293,-14.861,304.05
9553,0.36877,3.7792,-15.066,304.04
9554,0.3689,3.7342,-15.25,304.04
9555,0.36904,3.7886,-15.028,304.04
9556,0.36917,3.8438,-14.803,304.03
9557,0.3693,3.7438,-15.212,304.03
9558,0.36944,3.7815,-15.058,304.02
9559,0.36957,3.8178,-14.91,304.02
9560,0.36971,3.7968,-14.996,304.02
9561,0.36984,3.8679,-14.706,304.01
9562,0.36998,3.777,-15.077,304.01
9563,0.37011,3.7702,-15.106,304
9564,0.37024,3.782,-15.058,304
9565,0.37038,3.8209,-14.899,304
9566,0.37051,3.7818,-15.059,303.99
9567,0.37065,3.8428,-14.81,303.99
9568,0.37078,3.8441,-14.805,303.98
9569,0.37092,3.7247,-15.293,303.98
9570,0.37105,3.7923,-15.017,303.98
9571,0.37119,3.7611,-15.145,303.97
9572,0.37132,3.7894,-15.03,303.97
9573,0.37145,3.8324,-14.855,303.96
9574,0.37159,3.8297,-14.866,303.96
9575,0.37172,3.801,-14.983,303.96
9576,0.37186,3.7721,-15.101,303.95
9577,0.37199,3.7816,-15.063,303.95
9578,0.37213,3.7398,-15.234,303.94
9579,0.37226,3.8545,-14.766,303.94
9580,0.3724,3.7829,-15.059,303.94
9581,0.37253,3.7514,-15.187,303.93
9582,0.37266,3.7802,-15.07,303.93
9583,0.3728,3.8155,-14.926,303.93
9584,0.37293,3.8086,-14.955,303.92
9585,0.37307,3.7868,-15.044,303.92
9586,0.3732,3.8067,-14.963,303.91
9587,0.37334,3.8027,-14.98,303.91
9588,0.37347,3.8247,-14.89,303.91
9589,0.37361,3.8322,-14.86,303.9
9590,0.37374,3.8443,-14.811,303.9
9591,0.37387,3.8111,-14.946,303.89
9592,0.37401,3.7636,-15.141,303.89
9593,0.37414,3.8245,-14.892,303.89
9594,0.37428,3.8382,-14.836,303.88
9595,0.37441,3.8435,-14.815,303.88
9596,0.37455,3.7911,-15.03,303.87
9597,0.37468,3.8168,-14.925,303.87
9598,0.37481,3.8432,-14.818,303.87
9599,0.37495,3.8467,-14.803,303.86
9600,0.37508,3.8224,-14.903,303.86
9601,0.37522,3.7681,-15.125,303.85
9602,0.37535,3.7474,-15.21,303.85
9603,0.37549,3.8182,-14.921,303.85
9604,0.37562,3.7961,-15.011,303.84
9605,0.37576,3.862,-14.742,303.84
9606,0.37589,3.7809,-15.074,303.84
9607,0.37602,3.8267,-14.887,303.83
9608,0.37616,3.8309,-14.87,303.83
9609,0.37629,3.8075,-14.966,303.82
9610,0.37643,3.7819,-15.071,303.82
9611,0.37656,3.886,-14.646,303.82
9612,0.3767,3.7379,-15.251,303.81
9613,0.37683,3.7795,-15.082,303.81
9614,0.37697,3.8328,-14.864,303.8
9615,0.3771,3.7309,-15.281,303.8
9616,0.37723,3.7943,-15.022,303.8
9617,0.37737,3.7652,-15.141,303.79
9618,0.3775,3.7678,-15.131,303.79
9619,0.37764,3.8141,-14.942,303.79
9620,0.37777,3.7359,-15.261,303.78
9621,0.37791,3.8092,-14.963,303.78
9622,0.37804,3.8543,-14.779,303.77
9623,0.37817,3.7947,-15.022,303.77
9624,0.37831,3.7772,-15.094,303.77
9625,0.37844,3.777,-15.095,303.76
9626,0.37858,3.8344,-14.861,303.76
9627,0.37871,3.8117,-14.954,303.75
9628,0.37885,3.7764,-15.098,303.75
9629,0.37898,3.8508,-14.795,303.75
9630,0.37912,3.8301,-14.88,303.74
9631,0.37925,3.8397,-14.841,303.74
9632,0.37938,3.7582,-15.174,303.74
9633,0.37952,3.754,-15.191,303.73
9634,0.37965,3.8154,-14.941,303.73
9635,0.37979,3.7839,-15.07,303.72
9636,0.37992,3.8583,-14.766,303.72
9637,0.38006,3.8319,-14.874,303.72
9638,0.38019,3.7713,-15.122,303.71
9639,0.38033,3.7519,-15.201,303.71
9640,0.38046,3.8531,-14.789,303.7
9641,0.38059,3.7324,-15.281,303.7
9642,0.38073,3.8159,-14.941,303.7
9643,0.38086,3.8476,-14.812,303.69
9644,0.381,3.7864,-15.062,303.69
9645,0.38113,3.7927,-15.037,303.69
9646,0.38127,3.8039,-14.991,303.68
9647,0.3814,3.8377,-14.853,303.68
9648,0.38154,3.7737,-15.115,303.67
9649,0.38167,3.8535,-14.789,303.67
9650,0.3818,3.7821,-15.081,303.67
9651,0.38194,3.8127,-14.956,303.66
9652,0.38207,3.8189,-14.932,303.66
9653,0.38221,3.8299,-14.887,303.66
9654,0.38234,3.8913,-14.636,303.65
9655,0.38248,3.8384,-14.852,303.65
9656,0.38261,3.7829,-15.079,303.64
9657,0.38274,3.7958,-15.027,303.64
9658,0.38288,3.7599,-15.174,303.64
9659,0.38301,3.7834,-15.078,303.63
9660,0.38315,3.7876,-15.061,303.63
9661,0.38328,3.8229,-14.917,303.63
9662,0.38342,3.8378,-14.857,303.62
9663,0.38355,3.8438,-14.833,303.62
9664,0.38369,3.7792,-15.097,303.61
9665,0.38382,3.8545,-14.789,303.61
9666,0.38395,3.859,-14.771,303.61
9667,0.38409,3.8049,-14.992,303.6
9668,0.38422,3.8154,-14.95,303.6
9669,0.38436,3.8206,-14.929,303.6
9670,0.38449,3.756,-15.193,303.59
9671,0.38463,3.7513,-15.212,303.59
9672,0.38476,3.7783,-15.103,303.58
9673,0.3849,3.7547,-15.199,303.58
9674,0.38503,3.7819,-15.088,303.58
9675,0.38516,3.7804,-15.095,303.57
9676,0.3853,3.7065,-15.397,303.57
9677,0.38543,3.7868,-15.069,303.57
9678,0.38557,3.8188,-14.939,303.56
9679,0.3857,3.8137,-14.96,303.56
9680,0.38584,3.8828,-14.678,303.55
9681,0.38597,3.7207,-15.34,303.55
9682,0.38611,3.8456,-14.83,303.55
9683,0.38624,3.7364,-15.277,303.54
9684,0.38637,3.8373,-14.865,303.54
9685,0.38651,3.8493,-14.816,303.54
9686,0.38664,3.7705,-15.138,303.53
9687,0.38678,3.7616,-15.175,303.53
9688,0.38691,3.8259,-14.912,303.53
9689,0.38705,3.8324,-14.886,303.52
9690,0.38718,3.77,-15.141,303.52
9691,0.38731,3.7727,-15.13,303.51
9692,0.38745,3.8396,-14.858,303.51
9693,0.38758,3.8292,-14.901,303.51
9694,0.38772,3.8108,-14.976,303.5
9695,0.38785,3.826,-14.914,303.5
9696,0.38799,3.77,-15.143,303.5
9697,0.38812,3.8174,-14.95,303.49
9698,0.38826,3.7952,-15.04,303.49
9699,0.38839,3.8111,-14.976,303.48
9700,0.38852,3.8138,-14.965,303.48
9701,0.38866,3.7244,-15.33,303.48
9702,0.38879,3.8062,-14.997,303.47
9703,0.38893,3.8358,-14.876,303.47
9704,0.38906,3.7457,-15.244,303.47
9705,0.3892,3.8542,-14.802,303.46
9706,0.38933,3.7906,-15.062,303.46
9707,0.38947,3.7924,-15.054,303.46
9708,0.3896,3.7986,-15.029,303.45
9709,0.38973,3.7609,-15.183,303.45
9710,0.38987,3.7238,-15.335,303.44
9711,0.39,3.785,-15.086,303.44
9712,0.39014,3.8681,-14.747,303.44
9713,0.39027,3.8434,-14.848,303.43
9714,0.39041,3.8033,-15.012,303.43
9715,0.39054,3.7743,-15.13,303.43
9716,0.39067,3.7899,-15.067,303.42
9717,0.39081,3.8279,-14.912,303.42
9718,0.39094,3.8255,-14.922,303.42
9719,0.39108,3.885,-14.68,303.41
9720,0.39121,3.7365,-15.286,303.41
9721,0.39135,3.8144,-14.968,303.41
9722,0.39148,3.7896,-15.07,303.4
9723,0.39162,3.798,-15.036,303.4
9724,0.39175,3.8388,-14.87,303.39
9725,0.39188,3.7965,-15.043,303.39
9726,0.39202,3.7693,-15.154,303.39
9727,0.39215,3.7797,-15.112,303.38
9728,0.39229,3.7339,-15.299,303.38
9729,0.39242,3.8028,-15.018,303.38
9730,0.39256,3.7955,-15.048,303.37
9731,0.39269,3.8117,-14.982,303.37
9732,0.39283,3.873,-14.732,303.37
9733,0.39296,3.7885,-15.077,303.36
9734,0.39309,3.8641,-14.769,303.36
9735,0.39323,3.8124,-14.98,303.35
9736,0.39336,3.851,-14.823,303.35
9737,0.3935,3.8309,-14.905,303.35
9738,0.39363,3.7746,-15.135,303.34
9739,0.39377,3.7806,-15.111,303.34
9740,0.3939,3.8138,-14.976,303.34
9741,0.39404,3.8275,-14.92,303.33
9742,0.39417,3.7686,-15.161,303.33
9743,0.3943,3.7742,-15.138,303.33
9744,0.39444,3.7701,-15.155,303.32
9745,0.39457,3.8208,-14.948,303.32
9746,0.39471,3.807,-15.005,303.32
9747,0.39484,3.775,-15.136,303.31
9748,0.39498,3.845,-14.85,303.31
9749,0.39511,3.7968,-15.047,303.31
9750,0.39524,3.7437,-15.264,303.3
9751,0.39538,3.7832,-15.103,303.3
9752,0.39551,3.8472,-14.842,303.29
9753,0.39565,3.8138,-14.979,303.29
9754,0.39578,3.8418,-14.865,303.29
9755,0.39592,3.8236,-14.94,303.28
9756,0.39605,3.8023,-15.027,303.28
9757,0.39619,3.815,-14.975,303.28
9758,0.39632,3.832,-14.906,303.27
9759,0.39645,3.827,-14.927,303.27
9760,0.39659,3.843,-14.862,303.27
9761,0.39672,3.8342,-14.898,303.26
9762,0.39686,3.8194,-14.959,303.26
9763,0.39699,3.7444,-15.265,303.26
9764,0.39713,3.8123,-14.988,303.25
9765,0.39726,3.7591,-15.205,303.25
9766,0.3974,3.8461,-14.851,303.25
9767,0.39753,3.9038,-14.616,303.24
9768,0.39766,3.8339,-14.901,303.24
9769,0.3978,3.8115,-14.993,303.23
9770,0.39793,3.8172,-14.97,303.23
9771,0.39807,3.773,-15.15,303.23
9772,0.3982,3.7604,-15.202,303.22
9773,0.39834,3.8132,-14.987,303.22
9774,0.39847,3.808,-15.008,303.22
9775,0.39861,3.8383,-14.885,303.21
9776,0.39874,3.787,-15.095,303.21
9777,0.39887,3.7543,-15.228,303.21
9778,0.39901,3.7694,-15.167,303.2
9779,0.39914,3.8363,-14.894,303.2
9780,0.39928,3.7219,-15.361,303.2
9781,0.39941,3.7814,-15.119,303.19
9782,0.39955,3.821,-14.957,303.19
9783,0.39968,3.8001,-15.043,303.19
9784,0.39981,3.7341,-15.313,303.18
9785,0.39995,3.8097,-15.004,303.18
9786,0.40008,3.8899,-14.677,303.18
9787,0.40022,3.812,-14.995,303.17
9788,0.40035,3.7233,-15.358,303.17
9789,0.40049,3.7782,-15.133,303.17
9790,0.40062,3.8313,-14.917,303.16
9791,0.40076,3.8356,-14.899,303.16
9792,0.40089,3.7951,-15.065,303.15
9793,0.40102,3.7567,-15.222,303.15
9794,0.40116,3.8011,-15.041,303.15
9795,0.40129,3.8743,-14.742,303.14
9796,0.40143,3.7915,-15.081,303.14
9797,0.40156,3.751,-15.246,303.14
9798,0.4017,3.8464,-14.857,303.13
9799,0.40183,3.8308,-14.921,303.13
9800,0.40197,3.7818,-15.121,303.13
9801,0.4021,3.8077,-15.016,303.12
9802,0.40223,3.816,-14.982,303.12
9803,0.40237,3.7579,-15.22,303.12
9804,0.4025,3.7918,-15.081,303.11
9805,0.40264,3.7879,-15.097,303.11
9806,0.40277,3.8279,-14.935,303.11
9807,0.40291,3.7977,-15.058,303.1
9808,0.40304,3.771,-15.167,303.1
9809,0.40317,3.8919,-14.674,303.1
9810,0.40331,3.8332,-14.914,303.09
9811,0.40344,3.7785,-15.137,303.09
9812,0.40358,3.7231,-15.364,303.09
9813,0.40371,3.7732,-15.16,303.08
9814,0.40385,3.8421,-14.879,303.08
9815,0.40398,3.8229,-14.957,303.08
9816,0.40412,3.7347,-15.318,303.07
9817,0.40425,3.7871,-15.104,303.07
9818,0.40438,3.8325,-14.919,303.07
9819,0.40452,3.7594,-15.218,303.06
9820,0.40465,3.7675,-15.185,303.06
9821,0.40479,3.7985,-15.059,303.06
9822,0.40492,3.8573,-14.819,303.05
9823,0.40506,3.7556,-15.234,303.05
9824,0.40519,3.8365,-14.904,303.05
9825,0.40533,3.8151,-14.992,303.04
9826,0.40546,3.7716,-15.17,303.04
