t,ture_soc,EKF_wucha,UKF_wucha
2163,0.45038,-0.071778,-0.037532
2164,0.45052,-0.071763,-0.037551
2165,0.45065,-0.07171,-0.037533
2166,0.45079,-0.071607,-0.037468
2167,0.45092,-0.071467,-0.037368
2168,0.45106,-0.071299,-0.037242
2169,0.45119,-0.071309,-0.037284
2170,0.45132,-0.071034,-0.037058
2171,0.45146,-0.070902,-0.036966
2172,0.45159,-0.070802,-0.036904
2173,0.45173,-0.070878,-0.037009
2174,0.45186,-0.070713,-0.036886
2175,0.452,-0.070589,-0.036801
2176,0.45213,-0.070532,-0.03678
2177,0.45227,-0.07063,-0.036905
2178,0.4524,-0.070428,-0.036748
2179,0.45253,-0.07027,-0.036632
2180,0.45267,-0.070008,-0.036419
2181,0.4528,-0.070046,-0.036488
2182,0.45294,-0.069903,-0.036386
2183,0.45307,-0.069724,-0.036251
2184,0.45321,-0.069801,-0.036357
2185,0.45334,-0.069664,-0.03626
2186,0.45347,-0.069594,-0.036227
2187,0.45361,-0.069506,-0.036177
2188,0.45374,-0.069607,-0.036305
2189,0.45388,-0.069613,-0.036343
2190,0.45401,-0.069517,-0.036286
2191,0.45415,-0.069214,-0.036036
2192,0.45428,-0.069131,-0.035991
2193,0.45442,-0.068736,-0.035657
2194,0.45455,-0.068539,-0.035505
2195,0.45468,-0.068531,-0.035531
2196,0.45482,-0.068378,-0.03542
2197,0.45495,-0.068252,-0.035335
2198,0.45509,-0.068276,-0.03539
2199,0.45522,-0.06816,-0.035314
2200,0.45536,-0.067945,-0.035147
2201,0.45549,-0.067752,-0.035
2202,0.45563,-0.067649,-0.034937
2203,0.45576,-0.067624,-0.034946
2204,0.45589,-0.067679,-0.035031
2205,0.45603,-0.067645,-0.035032
2206,0.45616,-0.067581,-0.035004
2207,0.4563,-0.067531,-0.03499
2208,0.45643,-0.067334,-0.03484
2209,0.45657,-0.067177,-0.034727
2210,0.4567,-0.067139,-0.034725
2211,0.45684,-0.067006,-0.034633
2212,0.45697,-0.066947,-0.034612
2213,0.4571,-0.066512,-0.034243
2214,0.45724,-0.066391,-0.034164
2215,0.45737,-0.066353,-0.034161
2216,0.45751,-0.066282,-0.034128
2217,0.45764,-0.066209,-0.034093
2218,0.45778,-0.066091,-0.034017
2219,0.45791,-0.065989,-0.033955
2220,0.45804,-0.066015,-0.034012
2221,0.45818,-0.065798,-0.033844
2222,0.45831,-0.065603,-0.033697
2223,0.45845,-0.06539,-0.033533
2224,0.45858,-0.065398,-0.033573
2225,0.45872,-0.065457,-0.033661
2226,0.45885,-0.065134,-0.033396
2227,0.45899,-0.065101,-0.033399
2228,0.45912,-0.065327,-0.033644
2229,0.45925,-0.065303,-0.033655
2230,0.45939,-0.065154,-0.03355
2231,0.45952,-0.065059,-0.033496
2232,0.45966,-0.064997,-0.033472
2233,0.45979,-0.065062,-0.033565
2234,0.45993,-0.064715,-0.033279
2235,0.46006,-0.064444,-0.033062
2236,0.4602,-0.06444,-0.033092
2237,0.46033,-0.064323,-0.033018
2238,0.46046,-0.064176,-0.032915
2239,0.4606,-0.064273,-0.033038
2240,0.46073,-0.064076,-0.032889
2241,0.46087,-0.064004,-0.032857
2242,0.461,-0.063808,-0.032708
2243,0.46114,-0.06366,-0.032605
2244,0.46127,-0.063505,-0.032495
2245,0.4614,-0.063354,-0.03239
2246,0.46154,-0.06332,-0.032391
2247,0.46167,-0.063142,-0.03226
2248,0.46181,-0.062941,-0.032108
2249,0.46194,-0.062811,-0.032022
2250,0.46208,-0.062817,-0.032061
2251,0.46221,-0.062977,-0.032244
2252,0.46235,-0.062751,-0.032069
2253,0.46248,-0.062741,-0.032094
2254,0.46261,-0.062491,-0.031897
2255,0.46275,-0.062491,-0.031931
2256,0.46288,-0.062286,-0.031775
2257,0.46302,-0.06239,-0.031906
2258,0.46315,-0.062147,-0.031716
2259,0.46329,-0.061837,-0.031466
2260,0.46342,-0.06179,-0.031456
2261,0.46356,-0.061623,-0.031336
2262,0.46369,-0.061555,-0.031307
2263,0.46382,-0.061419,-0.031215
2264,0.46396,-0.061148,-0.031
2265,0.46409,-0.061122,-0.03101
2266,0.46423,-0.061097,-0.03102
2267,0.46436,-0.060891,-0.030865
2268,0.4645,-0.060782,-0.030798
2269,0.46463,-0.060667,-0.030726
2270,0.46477,-0.060712,-0.030801
2271,0.4649,-0.060559,-0.030694
2272,0.46503,-0.060507,-0.030681
2273,0.46517,-0.060566,-0.030768
2274,0.4653,-0.060617,-0.030849
2275,0.46544,-0.060661,-0.030923
2276,0.46557,-0.060358,-0.03068
2277,0.46571,-0.06044,-0.030789
2278,0.46584,-0.060296,-0.030691
2279,0.46597,-0.0602,-0.030637
2280,0.46611,-0.059866,-0.030366
2281,0.46624,-0.059786,-0.030327
2282,0.46638,-0.059751,-0.030328
2283,0.46651,-0.059463,-0.030098
2284,0.46665,-0.059616,-0.030274
2285,0.46678,-0.059493,-0.030195
2286,0.46692,-0.059394,-0.030138
2287,0.46705,-0.059412,-0.030188
2288,0.46718,-0.059308,-0.030126
2289,0.46732,-0.059157,-0.030021
2290,0.46745,-0.059251,-0.030142
2291,0.46759,-0.059143,-0.030077
2292,0.46772,-0.059019,-0.029997
2293,0.46786,-0.058996,-0.03001
2294,0.46799,-0.058831,-0.029892
2295,0.46813,-0.058606,-0.02972
2296,0.46826,-0.058437,-0.029599
2297,0.46839,-0.058321,-0.029527
2298,0.46853,-0.058314,-0.029554
2299,0.46866,-0.058212,-0.029494
2300,0.4688,-0.058142,-0.029464
2301,0.46893,-0.058079,-0.02944
2302,0.46907,-0.057786,-0.029207
2303,0.4692,-0.057819,-0.029271
2304,0.46934,-0.057504,-0.029018
2305,0.46947,-0.057533,-0.029079
2306,0.4696,-0.057447,-0.029033
2307,0.46974,-0.057302,-0.028935
2308,0.46987,-0.057198,-0.028873
2309,0.47001,-0.05714,-0.028854
2310,0.47014,-0.057041,-0.028797
2311,0.47028,-0.057106,-0.02889
2312,0.47041,-0.057184,-0.028996
2313,0.47054,-0.057112,-0.028964
2314,0.47068,-0.056954,-0.028854
2315,0.47081,-0.056899,-0.028837
2316,0.47095,-0.056878,-0.028851
2317,0.47108,-0.056915,-0.02892
2318,0.47122,-0.057009,-0.029039
2319,0.47135,-0.056923,-0.028995
2320,0.47149,-0.056911,-0.029017
2321,0.47162,-0.057125,-0.029248
2322,0.47175,-0.057246,-0.029394
2323,0.47189,-0.05719,-0.029375
2324,0.47202,-0.05691,-0.029153
2325,0.47216,-0.056639,-0.028939
2326,0.47229,-0.056578,-0.028917
2327,0.47243,-0.056438,-0.028821
2328,0.47256,-0.056269,-0.0287
2329,0.4727,-0.056067,-0.028548
2330,0.47283,-0.055924,-0.028451
2331,0.47296,-0.055832,-0.0284
2332,0.4731,-0.055794,-0.028398
2333,0.47323,-0.055721,-0.028364
2334,0.47337,-0.055825,-0.028493
2335,0.4735,-0.055784,-0.028488
2336,0.47364,-0.055713,-0.028456
2337,0.47377,-0.05571,-0.028486
2338,0.4739,-0.055608,-0.028425
2339,0.47404,-0.055524,-0.028381
2340,0.47417,-0.055455,-0.02835
2341,0.47431,-0.055428,-0.028359
2342,0.47444,-0.055472,-0.028431
2343,0.47458,-0.055312,-0.028318
2344,0.47471,-0.055239,-0.028284
2345,0.47485,-0.054995,-0.028093
2346,0.47498,-0.055064,-0.02819
2347,0.47511,-0.054877,-0.028051
2348,0.47525,-0.054816,-0.028028
2349,0.47538,-0.054776,-0.028023
2350,0.47552,-0.054769,-0.02805
2351,0.47565,-0.054671,-0.027992
2352,0.47579,-0.054656,-0.028011
2353,0.47592,-0.054666,-0.028053
2354,0.47606,-0.054551,-0.02798
2355,0.47619,-0.054663,-0.028116
2356,0.47632,-0.054503,-0.028001
2357,0.47646,-0.054471,-0.028005
2358,0.47659,-0.054385,-0.027957
2359,0.47673,-0.054365,-0.027971
2360,0.47686,-0.054547,-0.028173
2361,0.477,-0.05448,-0.028143
2362,0.47713,-0.054393,-0.028096
2363,0.47727,-0.054416,-0.028149
2364,0.4774,-0.054087,-0.02788
2365,0.47753,-0.054123,-0.027946
2366,0.47767,-0.054026,-0.027889
2367,0.4778,-0.053845,-0.027755
2368,0.47794,-0.053837,-0.02778
2369,0.47807,-0.053854,-0.027828
2370,0.47821,-0.054024,-0.028017
2371,0.47834,-0.053864,-0.027902
2372,0.47847,-0.053655,-0.027742
2373,0.47861,-0.053465,-0.027599
2374,0.47874,-0.053264,-0.027447
2375,0.47888,-0.053173,-0.027395
2376,0.47901,-0.053155,-0.027411
2377,0.47915,-0.053012,-0.027311
2378,0.47928,-0.052863,-0.027206
2379,0.47942,-0.052714,-0.027101
2380,0.47955,-0.0527,-0.027121
2381,0.47968,-0.052539,-0.027004
2382,0.47982,-0.052557,-0.027053
2383,0.47995,-0.052444,-0.02698
2384,0.48009,-0.052492,-0.027057
2385,0.48022,-0.052297,-0.02691
2386,0.48036,-0.052374,-0.027013
2387,0.48049,-0.052514,-0.027175
2388,0.48063,-0.052328,-0.027035
2389,0.48076,-0.052222,-0.026969
2390,0.48089,-0.05231,-0.027083
2391,0.48103,-0.052173,-0.026988
2392,0.48116,-0.052221,-0.027064
2393,0.4813,-0.052243,-0.027116
2394,0.48143,-0.051802,-0.026746
2395,0.48157,-0.051931,-0.026898
2396,0.4817,-0.051858,-0.026861
2397,0.48184,-0.052001,-0.027026
2398,0.48197,-0.051979,-0.027037
2399,0.4821,-0.051947,-0.027039
2400,0.48224,-0.051909,-0.027035
2401,0.48237,-0.051707,-0.02688
2402,0.48251,-0.051529,-0.026748
2403,0.48264,-0.051527,-0.026777
2404,0.48278,-0.051543,-0.026823
2405,0.48291,-0.051515,-0.026829
2406,0.48304,-0.051396,-0.02675
2407,0.48318,-0.051346,-0.026735
2408,0.48331,-0.051433,-0.026847
2409,0.48345,-0.051209,-0.026672
2410,0.48358,-0.051057,-0.026563
2411,0.48372,-0.050889,-0.026439
2412,0.48385,-0.050713,-0.026309
2413,0.48399,-0.05054,-0.026181
2414,0.48412,-0.050406,-0.026089
2415,0.48425,-0.050126,-0.025863
2416,0.48439,-0.05,-0.025778
2417,0.48452,-0.049839,-0.025661
2418,0.48466,-0.049635,-0.025505
2419,0.48479,-0.049633,-0.025534
2420,0.48493,-0.049487,-0.025431
2421,0.48506,-0.049398,-0.025381
2422,0.4852,-0.049207,-0.025237
2423,0.48533,-0.04906,-0.025133
2424,0.48546,-0.048908,-0.025025
2425,0.4856,-0.048959,-0.025103
2426,0.48573,-0.049136,-0.025298
2427,0.48587,-0.049036,-0.025237
2428,0.486,-0.048905,-0.025147
2429,0.48614,-0.048858,-0.025135
2430,0.48627,-0.048781,-0.025095
2431,0.4864,-0.048633,-0.02499
2432,0.48654,-0.048611,-0.025001
2433,0.48667,-0.048485,-0.024917
2434,0.48681,-0.048549,-0.025007
2435,0.48694,-0.048294,-0.024804
2436,0.48708,-0.048119,-0.024675
2437,0.48721,-0.048186,-0.024768
2438,0.48735,-0.048363,-0.024962
2439,0.48748,-0.048256,-0.024894
2440,0.48761,-0.04816,-0.024837
2441,0.48775,-0.048096,-0.024808
2442,0.48788,-0.047998,-0.024749
2443,0.48802,-0.047861,-0.024654
2444,0.48815,-0.047722,-0.024557
2445,0.48829,-0.047627,-0.0245
2446,0.48842,-0.047631,-0.024534
2447,0.48856,-0.047593,-0.02453
2448,0.48869,-0.047404,-0.024387
2449,0.48882,-0.047272,-0.024296
2450,0.48896,-0.047123,-0.02419
2451,0.48909,-0.046948,-0.02406
2452,0.48923,-0.046843,-0.023994
2453,0.48936,-0.046572,-0.023777
2454,0.4895,-0.046658,-0.023887
2455,0.48963,-0.046616,-0.023879
2456,0.48977,-0.04664,-0.023931
2457,0.4899,-0.046682,-0.024001
2458,0.49003,-0.046543,-0.023903
2459,0.49017,-0.04632,-0.02373
2460,0.4903,-0.046303,-0.023744
2461,0.49044,-0.046209,-0.023689
2462,0.49057,-0.046148,-0.023662
2463,0.49071,-0.045962,-0.023522
2464,0.49084,-0.045976,-0.023566
2465,0.49097,-0.045735,-0.023375
2466,0.49111,-0.045564,-0.023249
2467,0.49124,-0.045434,-0.023161
2468,0.49138,-0.045254,-0.023027
2469,0.49151,-0.045191,-0.022999
2470,0.49165,-0.04508,-0.022927
2471,0.49178,-0.044915,-0.022807
2472,0.49192,-0.044865,-0.022791
2473,0.49205,-0.044817,-0.022777
2474,0.49218,-0.04493,-0.022912
2475,0.49232,-0.044787,-0.022811
2476,0.49245,-0.044666,-0.02273
2477,0.49259,-0.0448,-0.022884
2478,0.49272,-0.044647,-0.022774
2479,0.49286,-0.044647,-0.022804
2480,0.49299,-0.044492,-0.022692
2481,0.49313,-0.044261,-0.022511
2482,0.49326,-0.044047,-0.022346
2483,0.49339,-0.044014,-0.022346
2484,0.49353,-0.043938,-0.022306
2485,0.49366,-0.043913,-0.022313
2486,0.4938,-0.043992,-0.022415
2487,0.49393,-0.043886,-0.022348
2488,0.49407,-0.043762,-0.022264
2489,0.4942,-0.043562,-0.022113
2490,0.49434,-0.043597,-0.022174
2491,0.49447,-0.043561,-0.02217
2492,0.4946,-0.043556,-0.022195
2493,0.49474,-0.043435,-0.022115
2494,0.49487,-0.043296,-0.022017
2495,0.49501,-0.043116,-0.021882
2496,0.49514,-0.043042,-0.021845
2497,0.49528,-0.043043,-0.021875
2498,0.49541,-0.043091,-0.021948
2499,0.49554,-0.042925,-0.021826
2500,0.49568,-0.042835,-0.021773
2501,0.49581,-0.042756,-0.02173
2502,0.49595,-0.042703,-0.021712
2503,0.49608,-0.042562,-0.021612
2504,0.49622,-0.042766,-0.021829
2505,0.49635,-0.042857,-0.021942
2506,0.49649,-0.042931,-0.022038
2507,0.49662,-0.042799,-0.021947
2508,0.49675,-0.042748,-0.021929
2509,0.49689,-0.042601,-0.021824
2510,0.49702,-0.042361,-0.021635
2511,0.49716,-0.042249,-0.021562
2512,0.49729,-0.04221,-0.021555
2513,0.49743,-0.042134,-0.021515
2514,0.49756,-0.041906,-0.021337
2515,0.4977,-0.041878,-0.021339
2516,0.49783,-0.041996,-0.021477
2517,0.49796,-0.041834,-0.021358
2518,0.4981,-0.041872,-0.021422
2519,0.49823,-0.041694,-0.021289
2520,0.49837,-0.041524,-0.021163
2521,0.4985,-0.04136,-0.021042
2522,0.49864,-0.041422,-0.021128
2523,0.49877,-0.041457,-0.021188
2524,0.4989,-0.041511,-0.021266
2525,0.49904,-0.041426,-0.021216
2526,0.49917,-0.041438,-0.021256
2527,0.49931,-0.041496,-0.021337
2528,0.49944,-0.041304,-0.021191
2529,0.49958,-0.041149,-0.021078
2530,0.49971,-0.041051,-0.021017
2531,0.49985,-0.041147,-0.021133
2532,0.49998,-0.041027,-0.021053
2533,0.50011,-0.04093,-0.020992
2534,0.50025,-0.040924,-0.021015
2535,0.50038,-0.040842,-0.020968
2536,0.50052,-0.040649,-0.020821
2537,0.50065,-0.04058,-0.020786
2538,0.50079,-0.040551,-0.020788
2539,0.50092,-0.040326,-0.020611
2540,0.50106,-0.040204,-0.020529
2541,0.50119,-0.040244,-0.020594
2542,0.50132,-0.040187,-0.020569
2543,0.50146,-0.040131,-0.020546
2544,0.50159,-0.040073,-0.020521
2545,0.50173,-0.039952,-0.020439
2546,0.50186,-0.040015,-0.020524
2547,0.502,-0.040062,-0.020595
2548,0.50213,-0.040001,-0.020567
2549,0.50227,-0.039979,-0.020574
2550,0.5024,-0.039851,-0.020485
2551,0.50253,-0.039747,-0.020418
2552,0.50267,-0.039669,-0.020375
2553,0.5028,-0.039835,-0.020555
2554,0.50294,-0.039778,-0.02053
2555,0.50307,-0.039716,-0.020501
2556,0.50321,-0.039632,-0.020452
2557,0.50334,-0.039621,-0.020469
2558,0.50347,-0.039429,-0.020322
2559,0.50361,-0.039495,-0.02041
2560,0.50374,-0.0392,-0.02017
2561,0.50388,-0.039194,-0.020192
2562,0.50401,-0.039092,-0.020126
2563,0.50415,-0.039185,-0.020239
2564,0.50428,-0.039131,-0.020217
2565,0.50442,-0.039095,-0.020211
2566,0.50455,-0.038809,-0.019979
2567,0.50468,-0.038645,-0.019858
2568,0.50482,-0.038577,-0.019823
2569,0.50495,-0.038484,-0.019765
2570,0.50509,-0.038374,-0.019693
2571,0.50522,-0.038448,-0.019787
2572,0.50536,-0.038442,-0.019808
2573,0.50549,-0.038463,-0.019854
2574,0.50563,-0.038266,-0.019703
2575,0.50576,-0.038203,-0.019672
2576,0.50589,-0.038311,-0.019797
2577,0.50603,-0.03829,-0.019805
2578,0.50616,-0.038346,-0.019883
2579,0.5063,-0.03821,-0.019785
2580,0.50643,-0.038141,-0.019749
2581,0.50657,-0.038149,-0.019784
2582,0.5067,-0.037974,-0.019651
2583,0.50684,-0.037876,-0.019589
2584,0.50697,-0.037802,-0.019547
2585,0.5071,-0.03771,-0.019491
2586,0.50724,-0.037624,-0.019439
2587,0.50737,-0.037743,-0.019574
2588,0.50751,-0.037773,-0.019627
2589,0.50764,-0.037896,-0.019766
2590,0.50778,-0.037842,-0.019742
2591,0.50791,-0.03773,-0.019667
2592,0.50804,-0.03771,-0.019675
2593,0.50818,-0.037665,-0.01966
2594,0.50831,-0.037644,-0.019667
2595,0.50845,-0.037537,-0.019596
2596,0.50858,-0.037586,-0.019666
2597,0.50872,-0.037475,-0.019591
2598,0.50885,-0.037485,-0.019626
2599,0.50899,-0.037704,-0.019853
2600,0.50912,-0.037685,-0.019861
2601,0.50925,-0.037685,-0.019887
2602,0.50939,-0.037441,-0.019691
2603,0.50952,-0.037122,-0.019428
2604,0.50966,-0.037056,-0.019395
2605,0.50979,-0.037006,-0.019374
2606,0.50993,-0.036795,-0.019209
2607,0.51006,-0.036535,-0.019
2608,0.5102,-0.036372,-0.018878
2609,0.51033,-0.036359,-0.018892
2610,0.51046,-0.036255,-0.018822
2611,0.5106,-0.036279,-0.01887
2612,0.51073,-0.036173,-0.018799
2613,0.51087,-0.036006,-0.018673
2614,0.511,-0.035945,-0.018644
2615,0.51114,-0.035709,-0.018456
2616,0.51127,-0.035945,-0.018698
2617,0.5114,-0.035886,-0.018669
2618,0.51154,-0.035893,-0.018701
2619,0.51167,-0.035902,-0.018734
2620,0.51181,-0.035705,-0.018581
2621,0.51194,-0.035757,-0.018653
2622,0.51208,-0.035739,-0.018663
2623,0.51221,-0.035821,-0.018762
2624,0.51235,-0.035705,-0.018682
2625,0.51248,-0.035885,-0.018871
2626,0.51261,-0.03589,-0.018901
2627,0.51275,-0.03574,-0.01879
2628,0.51288,-0.035795,-0.018864
2629,0.51302,-0.035734,-0.018833
2630,0.51315,-0.035739,-0.018863
2631,0.51329,-0.035668,-0.018823
2632,0.51342,-0.035728,-0.018902
2633,0.51356,-0.035716,-0.018916
2634,0.51369,-0.03577,-0.01899
2635,0.51382,-0.03566,-0.018914
2636,0.51396,-0.035514,-0.018806
2637,0.51409,-0.035452,-0.018775
2638,0.51423,-0.035385,-0.018738
2639,0.51436,-0.035455,-0.018826
2640,0.5145,-0.035418,-0.018817
2641,0.51463,-0.03548,-0.018898
2642,0.51477,-0.03529,-0.018749
2643,0.5149,-0.035195,-0.018687
2644,0.51503,-0.035152,-0.018673
2645,0.51517,-0.035042,-0.018596
2646,0.5153,-0.035095,-0.018669
2647,0.51544,-0.035112,-0.018709
2648,0.51557,-0.035157,-0.018774
2649,0.51571,-0.034885,-0.018552
2650,0.51584,-0.034967,-0.01865
2651,0.51597,-0.034964,-0.018672
2652,0.51611,-0.035005,-0.018733
2653,0.51624,-0.034946,-0.018703
2654,0.51638,-0.035129,-0.018894
2655,0.51651,-0.035118,-0.018908
2656,0.51665,-0.034805,-0.018648
2657,0.51678,-0.034796,-0.018665
2658,0.51692,-0.034755,-0.018651
2659,0.51705,-0.03479,-0.018706
2660,0.51718,-0.034805,-0.018744
2661,0.51732,-0.034607,-0.018587
2662,0.51745,-0.034244,-0.018283
2663,0.51759,-0.034201,-0.018268
2664,0.51772,-0.034172,-0.018265
2665,0.51786,-0.034062,-0.018188
2666,0.51799,-0.034141,-0.018284
2667,0.51813,-0.034147,-0.018313
2668,0.51826,-0.034239,-0.01842
2669,0.51839,-0.034269,-0.01847
2670,0.51853,-0.034293,-0.018515
2671,0.51866,-0.034236,-0.018487
2672,0.5188,-0.034311,-0.018579
2673,0.51893,-0.034425,-0.018706
2674,0.51907,-0.034512,-0.018808
2675,0.5192,-0.034613,-0.018924
2676,0.51934,-0.034561,-0.018899
2677,0.51947,-0.034502,-0.018868
2678,0.5196,-0.034442,-0.018836
2679,0.51974,-0.034357,-0.018781
2680,0.51987,-0.034289,-0.018742
2681,0.52001,-0.034153,-0.018641
2682,0.52014,-0.034068,-0.018586
2683,0.52028,-0.034139,-0.018674
2684,0.52041,-0.034227,-0.018776
2685,0.52054,-0.034153,-0.018731
2686,0.52068,-0.033956,-0.018575
2687,0.52081,-0.033732,-0.018394
2688,0.52095,-0.033656,-0.018347
2689,0.52108,-0.033447,-0.018179
2690,0.52122,-0.033454,-0.018209
2691,0.52135,-0.033474,-0.01825
2692,0.52149,-0.033318,-0.01813
2693,0.52162,-0.033299,-0.018135
2694,0.52175,-0.033219,-0.018084
2695,0.52189,-0.033121,-0.018017
2696,0.52202,-0.033162,-0.018077
2697,0.52216,-0.033109,-0.018051
2698,0.52229,-0.032977,-0.017953
2699,0.52243,-0.032858,-0.017867
2700,0.52256,-0.032705,-0.01775
2701,0.5227,-0.032787,-0.017848
2702,0.52283,-0.032668,-0.017761
2703,0.52296,-0.032623,-0.017742
2704,0.5231,-0.032452,-0.017609
2705,0.52323,-0.032481,-0.017658
2706,0.52337,-0.032624,-0.017811
2707,0.5235,-0.032682,-0.017886
2708,0.52364,-0.032511,-0.017752
2709,0.52377,-0.032313,-0.017594
2710,0.5239,-0.032315,-0.017618
2711,0.52404,-0.03222,-0.017553
2712,0.52417,-0.032249,-0.017602
2713,0.52431,-0.032327,-0.017695
2714,0.52444,-0.032276,-0.01767
2715,0.52458,-0.032186,-0.017609
2716,0.52471,-0.032222,-0.017664
2717,0.52485,-0.032269,-0.017728
2718,0.52498,-0.032205,-0.017691
2719,0.52511,-0.032086,-0.017605
2720,0.52525,-0.032137,-0.017672
2721,0.52538,-0.032038,-0.017604
2722,0.52552,-0.032127,-0.017707
2723,0.52565,-0.032062,-0.017669
2724,0.52579,-0.032088,-0.017714
2725,0.52592,-0.032076,-0.017724
2726,0.52606,-0.032155,-0.017817
2727,0.52619,-0.032065,-0.017757
2728,0.52632,-0.031982,-0.017701
2729,0.52646,-0.031927,-0.017673
2730,0.52659,-0.031804,-0.017581
2731,0.52673,-0.031803,-0.017602
2732,0.52686,-0.031816,-0.017635
2733,0.527,-0.031689,-0.01754
2734,0.52713,-0.031679,-0.017552
2735,0.52727,-0.031558,-0.017463
2736,0.5274,-0.031543,-0.01747
2737,0.52753,-0.03159,-0.017534
2738,0.52767,-0.031691,-0.017647
2739,0.5278,-0.031597,-0.017582
2740,0.52794,-0.03134,-0.017369
2741,0.52807,-0.031259,-0.017316
2742,0.52821,-0.031139,-0.017228
2743,0.52834,-0.031122,-0.017233
2744,0.52847,-0.031121,-0.017253
2745,0.52861,-0.031038,-0.017197
2746,0.52874,-0.031093,-0.017268
2747,0.52888,-0.031025,-0.017227
2748,0.52901,-0.030954,-0.017182
2749,0.52915,-0.030747,-0.017015
2750,0.52928,-0.030776,-0.017062
2751,0.52942,-0.030621,-0.016941
2752,0.52955,-0.030661,-0.016998
2753,0.52968,-0.030315,-0.016706
2754,0.52982,-0.030297,-0.01671
2755,0.52995,-0.030395,-0.01682
2756,0.53009,-0.030419,-0.016862
2757,0.53022,-0.030455,-0.016915
2758,0.53036,-0.030498,-0.016974
2759,0.53049,-0.030404,-0.016909
2760,0.53063,-0.030419,-0.016942
2761,0.53076,-0.030256,-0.016814
2762,0.53089,-0.030268,-0.016845
2763,0.53103,-0.030228,-0.016829
2764,0.53116,-0.029971,-0.016616
2765,0.5313,-0.030006,-0.016668
2766,0.53143,-0.030061,-0.016738
2767,0.53157,-0.030008,-0.016709
2768,0.5317,-0.02992,-0.016649
2769,0.53184,-0.029761,-0.016524
2770,0.53197,-0.029671,-0.016463
2771,0.5321,-0.029619,-0.016435
2772,0.53224,-0.029498,-0.016345
2773,0.53237,-0.029674,-0.016526
2774,0.53251,-0.029698,-0.016567
2775,0.53264,-0.029709,-0.016596
2776,0.53278,-0.029612,-0.016527
2777,0.53291,-0.029504,-0.016449
2778,0.53304,-0.029431,-0.016402
2779,0.53318,-0.029168,-0.016183
2780,0.53331,-0.029004,-0.016055
2781,0.53345,-0.029046,-0.016113
2782,0.53358,-0.029056,-0.01614
2783,0.53372,-0.029064,-0.016167
2784,0.53385,-0.028997,-0.016126
2785,0.53399,-0.028886,-0.016044
2786,0.53412,-0.028788,-0.015974
2787,0.53425,-0.028684,-0.015899
2788,0.53439,-0.028756,-0.015985
2789,0.53452,-0.028593,-0.015855
2790,0.53466,-0.02858,-0.015863
2791,0.53479,-0.028458,-0.015771
2792,0.53493,-0.028301,-0.015649
2793,0.53506,-0.028171,-0.01555
2794,0.5352,-0.028246,-0.015637
2795,0.53533,-0.028068,-0.015494
2796,0.53546,-0.028069,-0.015515
2797,0.5356,-0.027863,-0.015348
2798,0.53573,-0.027815,-0.015323
2799,0.53587,-0.027873,-0.015395
2800,0.536,-0.027861,-0.015402
2801,0.53614,-0.027753,-0.015323
2802,0.53627,-0.027679,-0.015275
2803,0.5364,-0.027512,-0.015143
2804,0.53654,-0.02723,-0.014908
2805,0.53667,-0.027229,-0.014926
2806,0.53681,-0.027162,-0.014884
2807,0.53694,-0.027197,-0.014934
2808,0.53708,-0.027122,-0.014885
2809,0.53721,-0.027125,-0.014907
2810,0.53735,-0.02725,-0.015039
2811,0.53748,-0.0271,-0.014922
2812,0.53761,-0.026887,-0.014748
2813,0.53775,-0.026871,-0.014752
2814,0.53788,-0.02674,-0.014653
2815,0.53802,-0.02673,-0.014662
2816,0.53815,-0.026766,-0.014713
2817,0.53829,-0.026688,-0.014661
2818,0.53842,-0.026652,-0.014646
2819,0.53856,-0.026717,-0.014724
2820,0.53869,-0.02665,-0.014681
2821,0.53882,-0.026478,-0.014545
2822,0.53896,-0.026459,-0.014546
2823,0.53909,-0.026429,-0.014537
2824,0.53923,-0.026455,-0.014579
2825,0.53936,-0.026414,-0.014559
2826,0.5395,-0.026416,-0.01458
2827,0.53963,-0.026334,-0.014524
2828,0.53977,-0.026364,-0.014569
2829,0.5399,-0.02646,-0.014674
2830,0.54003,-0.026409,-0.014645
2831,0.54017,-0.026285,-0.014551
2832,0.5403,-0.02623,-0.014519
2833,0.54044,-0.026101,-0.01442
2834,0.54057,-0.026061,-0.014402
2835,0.54071,-0.026006,-0.01437
2836,0.54084,-0.025944,-0.014331
2837,0.54097,-0.025839,-0.014255
2838,0.54111,-0.025823,-0.014258
2839,0.54124,-0.025806,-0.01426
2840,0.54138,-0.025991,-0.014447
2841,0.54151,-0.025991,-0.014464
