Time/s,True_SOC,50,100,200,300
9299,0.79328,0.804082155,0.799895406,0.800659478,0.78757149
9300,0.79341,0.804254949,0.80003351,0.800843358,0.787625909
9301,0.79355,0.804429889,0.80017519,0.800960124,0.787673414
9302,0.79368,0.804597855,0.800324082,0.801042557,0.78774631
9303,0.79382,0.804756939,0.800484598,0.801079631,0.787919581
9304,0.79395,0.80492276,0.800644517,0.801175058,0.788132906
9305,0.79409,0.805082202,0.800800204,0.801313519,0.788357913
9306,0.79422,0.805247128,0.800943732,0.801507771,0.788530707
9307,0.79436,0.805394769,0.801083386,0.801662147,0.788712025
9308,0.79449,0.805551291,0.801214814,0.801819861,0.788882613
9309,0.79462,0.805718839,0.801336646,0.802001536,0.788993359
9310,0.79476,0.80586493,0.801460564,0.802120507,0.78912425
9311,0.79489,0.806011498,0.80158186,0.802249253,0.78924638
9312,0.79503,0.806161046,0.801700652,0.802401483,0.789320707
9313,0.79516,0.80631417,0.801822484,0.802537501,0.789366305
9314,0.7953,0.806462288,0.801952302,0.802643061,0.789423108
9315,0.79543,0.806620002,0.802090406,0.802741051,0.789504051
9316,0.79557,0.80677098,0.802240312,0.802811265,0.789665461
9317,0.7957,0.806915343,0.802393675,0.802912652,0.789884984
9318,0.79583,0.807068646,0.8025406,0.803081512,0.790087163
9319,0.79597,0.8072173,0.802680433,0.803272843,0.790248334
9320,0.7961,0.807369471,0.802814603,0.803451419,0.790375113
9321,0.79624,0.807515919,0.802949309,0.803579748,0.790520608
9322,0.79637,0.807649434,0.803085089,0.803680778,0.790710866
9323,0.79651,0.807792604,0.803213477,0.803826988,0.790875316
9324,0.79664,0.807928503,0.803341269,0.803943992,0.791062355
9325,0.79677,0.808061361,0.803459644,0.804106593,0.79120338
9326,0.79691,0.808184206,0.803578436,0.80422008,0.791371822
9327,0.79704,0.808306515,0.803692162,0.804344058,0.791550636
9328,0.79718,0.808418393,0.803801835,0.804471731,0.791739583
9329,0.79731,0.808530927,0.803906322,0.804596663,0.791949809
9330,0.79745,0.808628678,0.804002702,0.804738879,0.792161644
9331,0.79758,0.808724761,0.804088414,0.804905057,0.792341888
9332,0.79772,0.808819175,0.804165125,0.80506897,0.792490602
9333,0.79785,0.808920681,0.804230928,0.805267572,0.792541444
9334,0.79798,0.80902344,0.804295301,0.805445433,0.792501032
9335,0.79812,0.809131801,0.804370463,0.805561662,0.792430758
9336,0.79825,0.809239268,0.804467142,0.805600286,0.792429924
9337,0.79839,0.809362948,0.804575384,0.805702388,0.792411268
9338,0.79852,0.809497595,0.804702163,0.80580008,0.792406201
9339,0.79866,0.809642851,0.804845631,0.805906415,0.792422235
9340,0.79879,0.809797525,0.805002749,0.80604279,0.792432189
9341,0.79893,0.809962213,0.805176735,0.806164086,0.792470217
9342,0.79906,0.81013763,0.805367172,0.806267381,0.792570174
9343,0.79919,0.8103109,0.805571258,0.806362212,0.792756617
9344,0.79933,0.81047374,0.805784881,0.806436598,0.793080926
9345,0.79946,0.810635805,0.805991948,0.806562245,0.793494344
9346,0.7996,0.810783982,0.806178629,0.806763589,0.793908179
9347,0.79973,0.810927033,0.806338251,0.807000458,0.794270277
9348,0.79987,0.811065912,0.806464911,0.807280302,0.794484317
9349,0.8,0.811202526,0.806572378,0.807494044,0.794590533
9350,0.80013,0.811332047,0.806675613,0.807588756,0.794703126
9351,0.80027,0.811460316,0.806774616,0.807667255,0.794810116
9352,0.8004,0.81159234,0.806872964,0.807743132,0.794915795
9353,0.80054,0.811709642,0.806974113,0.80780673,0.795059144
9354,0.80067,0.811822772,0.807073355,0.807902336,0.795224369
9355,0.80081,0.811908901,0.807176411,0.807953477,0.795519888
9356,0.80094,0.811998665,0.807262361,0.808121264,0.795812249
9357,0.80108,0.812071741,0.807333767,0.808315575,0.796092689
9358,0.80121,0.812133551,0.807385266,0.808543682,0.796309054
9359,0.80134,0.812194943,0.807422161,0.808750629,0.796465993
9360,0.80148,0.812254548,0.807445049,0.808968067,0.796504617
9361,0.80161,0.812307179,0.807470739,0.809097826,0.796508312
9362,0.80175,0.812362671,0.807503939,0.809182048,0.796508074
9363,0.80188,0.812424123,0.807548523,0.809253037,0.79651475
9364,0.80202,0.812489748,0.807605743,0.809331954,0.79652971
9365,0.80215,0.812570274,0.807672858,0.809450269,0.796517551
9366,0.80229,0.812652588,0.807755828,0.809557676,0.796515167
9367,0.80242,0.812742054,0.807851553,0.809689581,0.796500623
9368,0.80255,0.812843084,0.80796349,0.80981636,0.796491385
9369,0.80269,0.812958479,0.808090925,0.809948385,0.796483397
9370,0.80282,0.813086689,0.808236957,0.810057044,0.796513319
9371,0.80296,0.813208282,0.808406353,0.810094535,0.796696186
9372,0.80309,0.81332612,0.808582187,0.810190737,0.796969652
9373,0.80323,0.81345588,0.808752239,0.810366035,0.797249675
9374,0.80336,0.813571274,0.808915079,0.810542643,0.797549665
9375,0.8035,0.813692153,0.809062541,0.810740411,0.797830343
9376,0.80363,0.813821375,0.809186518,0.811008155,0.797963262
9377,0.80376,0.813959718,0.809299767,0.811233699,0.797962785
9378,0.8039,0.814114153,0.809411705,0.811409116,0.797838271
9379,0.80403,0.814277053,0.809541941,0.811475635,0.797698617
9380,0.80417,0.814449072,0.809698462,0.811479032,0.797617912
9381,0.8043,0.814632416,0.809882522,0.811472952,0.797635794
9382,0.80444,0.814831913,0.810080588,0.811574221,0.797648728
9383,0.80457,0.815047145,0.810294807,0.811706066,0.797663689
9384,0.8047,0.815267801,0.810528934,0.811801434,0.797764778
9385,0.80484,0.815490901,0.810778797,0.811878383,0.798001945
9386,0.80497,0.815704405,0.811030149,0.812013507,0.798317969
9387,0.80511,0.815913856,0.811276793,0.812159359,0.79872185
9388,0.80524,0.816111267,0.811505675,0.812341094,0.799171507
9389,0.80538,0.816292703,0.811708033,0.812550724,0.79962188
9390,0.80551,0.816456974,0.811881423,0.812742531,0.800078988
9391,0.80565,0.816597641,0.812022984,0.812910438,0.800549865
9392,0.80578,0.816720068,0.812126338,0.813101172,0.800974965
9393,0.80591,0.816825926,0.812193096,0.81328845,0.801334143
9394,0.80605,0.816913903,0.812223077,0.813494265,0.801569819
9395,0.80618,0.816981316,0.812228441,0.813654542,0.801714897
9396,0.80632,0.817037165,0.812217057,0.81378299,0.801784337
9397,0.80645,0.81708473,0.812195957,0.813910604,0.801760852
9398,0.80659,0.817144573,0.812172949,0.81404686,0.801622689
9399,0.80672,0.817215323,0.812163949,0.814136803,0.80143261
9400,0.80686,0.817281425,0.812181234,0.814170003,0.801277936
9401,0.80699,0.817360222,0.812223971,0.814228714,0.801145613
9402,0.80712,0.817459345,0.812291741,0.814331412,0.801009119
9403,0.80726,0.817563593,0.812391162,0.814413071,0.800934792
9404,0.80739,0.817681253,0.812521279,0.814473867,0.800984502
9405,0.80753,0.8177917,0.812671959,0.814581394,0.801125288
9406,0.80766,0.817920566,0.812830508,0.814768016,0.801272333
9407,0.8078,0.818055391,0.812994242,0.81497854,0.801397443
9408,0.80793,0.818202496,0.813161612,0.815182805,0.801488161
9409,0.80807,0.818354189,0.813335299,0.815355599,0.801552534
9410,0.8082,0.81852293,0.81351912,0.815478981,0.801625192
9411,0.80833,0.818704784,0.81371057,0.81560266,0.801680505
9412,0.80847,0.818891108,0.813916326,0.815677762,0.801779807
9413,0.8086,0.819093287,0.814126074,0.815802097,0.80185473
9414,0.80874,0.819301784,0.814344645,0.815917611,0.801929057
9415,0.80887,0.819514871,0.814575255,0.815990746,0.802074015
9416,0.80901,0.819737554,0.814805329,0.816130817,0.802208483
9417,0.80914,0.819970965,0.815036416,0.81628716,0.802323997
9418,0.80927,0.820205152,0.81527102,0.816418529,0.802458823
9419,0.80941,0.82044059,0.815509617,0.816520631,0.802653909
9420,0.80954,0.820676565,0.815750241,0.816598237,0.802952468
9421,0.80968,0.820905387,0.815977275,0.816757023,0.803254902
9422,0.80981,0.821122348,0.816191018,0.816923141,0.803565204
9423,0.80995,0.821325004,0.816391408,0.817050159,0.803939879
9424,0.81008,0.821530223,0.816557825,0.817303181,0.804190516
9425,0.81022,0.821721613,0.816703498,0.817531943,0.804330111
9426,0.81035,0.821907997,0.816839278,0.817676604,0.804434359
9427,0.81048,0.822084486,0.816972315,0.817759871,0.804554999
9428,0.81062,0.822264791,0.817102432,0.817840219,0.804688752
9429,0.81075,0.822434783,0.817234218,0.817900956,0.804881155
9430,0.81089,0.822605252,0.817356229,0.818042278,0.805043757
9431,0.81102,0.822758555,0.817474306,0.818188548,0.80519402
9432,0.81116,0.822918534,0.817582905,0.818378985,0.805274487
9433,0.81129,0.823072851,0.817697167,0.818487167,0.80539763
9434,0.81143,0.823221147,0.817813218,0.818586767,0.805569053
9435,0.81156,0.823359191,0.817927957,0.818709671,0.805763006
9436,0.81169,0.823491812,0.818040371,0.818832576,0.805991471
9437,0.81183,0.823631167,0.818135321,0.819066346,0.80610013
9438,0.81196,0.823762119,0.818230212,0.819229484,0.806176841
9439,0.8121,0.823890805,0.818327188,0.819346011,0.806260347
9440,0.81223,0.824019313,0.818428516,0.819444895,0.8063609
9441,0.81237,0.824139655,0.818535328,0.819534183,0.806494474
9442,0.8125,0.824274063,0.818635464,0.819716871,0.80653733
9443,0.81263,0.824400604,0.818744719,0.819839001,0.806579351
9444,0.81277,0.82452935,0.818862855,0.819930732,0.806658387
9445,0.8129,0.824657142,0.818989515,0.820020974,0.80678314
9446,0.81304,0.824788094,0.819117308,0.82016331,0.806894481
9447,0.81317,0.824921668,0.819246531,0.820325196,0.806975603
9448,0.81331,0.825067878,0.819376707,0.820498943,0.807005942
9449,0.81344,0.825223744,0.819514513,0.820640624,0.807016492
9450,0.81358,0.825358093,0.819675148,0.820645273,0.807193339
9451,0.81371,0.825488806,0.819840252,0.820703506,0.807475507
9452,0.81384,0.825627387,0.819998145,0.820849836,0.807778001
9453,0.81398,0.825766385,0.820141613,0.82105428,0.808045924
9454,0.81411,0.825881898,0.820276678,0.821202517,0.808363378
9455,0.81425,0.825978696,0.82039535,0.821357727,0.808711648
9456,0.81438,0.826072574,0.820490181,0.82156533,0.809007764
9457,0.81452,0.826161265,0.820563138,0.821784079,0.809217155
9458,0.81465,0.826243162,0.820620835,0.821966231,0.809358001
9459,0.81479,0.826312602,0.820674479,0.822063088,0.809516788
9460,0.81492,0.826380849,0.820717394,0.822202206,0.80961442
9461,0.81505,0.826457322,0.820756733,0.822342813,0.809644341
9462,0.81519,0.826533854,0.820795059,0.822500348,0.809574783
9463,0.81532,0.826625645,0.820842683,0.82263422,0.809427321
9464,0.81546,0.82671994,0.820917904,0.822654366,0.809354544
9465,0.81559,0.826816678,0.821013033,0.822710276,0.809317887
9466,0.81573,0.826925933,0.82112968,0.822785795,0.809324801
9467,0.81586,0.827043176,0.821265817,0.822870374,0.809399664
9468,0.816,0.827158868,0.821419299,0.822946191,0.80959028
9469,0.81613,0.827277005,0.821577191,0.823073864,0.80985713
9470,0.81626,0.827387989,0.821728468,0.823272526,0.810124516
9471,0.8164,0.827506304,0.821867764,0.823504806,0.810344815
9472,0.81653,0.827631712,0.821995735,0.823725581,0.810506642
9473,0.81667,0.827737808,0.82211858,0.823898435,0.810633838
9474,0.8168,0.82785517,0.822238326,0.824035883,0.810734689
9475,0.81694,0.82797569,0.822361529,0.824117899,0.810861826
9476,0.81707,0.828091562,0.822489142,0.824173093,0.811050534
9477,0.8172,0.828218997,0.82260555,0.82434237,0.811155677
9478,0.81734,0.828344941,0.822726011,0.8244555,0.811271131
9479,0.81747,0.828469157,0.822841525,0.824616253,0.811331451
9480,0.81761,0.828598082,0.822963417,0.824730337,0.811402619
9481,0.81774,0.828721642,0.823090732,0.824834108,0.811501026
9482,0.81788,0.828860164,0.823222458,0.824947417,0.811622679
9483,0.81801,0.829000235,0.823355138,0.825094819,0.81173265
9484,0.81815,0.829128146,0.823497117,0.825182021,0.811924517
9485,0.81828,0.829268992,0.82363075,0.825364769,0.812071264
9486,0.81841,0.82938385,0.823770821,0.82547307,0.812283099
9487,0.81855,0.829517186,0.82390064,0.825647414,0.812463164
9488,0.81868,0.829658151,0.824021578,0.825856984,0.81255573
9489,0.81882,0.829794884,0.824144781,0.825998783,0.812633336
9490,0.81895,0.829933524,0.824271321,0.826108754,0.81271553
9491,0.81909,0.830067635,0.824400663,0.826230168,0.812775373
9492,0.81922,0.830218732,0.824536622,0.826334774,0.812835932
9493,0.81936,0.830369592,0.82468152,0.826419234,0.81293118
9494,0.81949,0.830526471,0.824830055,0.826539278,0.813024402
9495,0.81962,0.830666244,0.824991584,0.826592207,0.813228726
9496,0.81976,0.830817938,0.825143754,0.82676512,0.813396335
9497,0.81989,0.830958009,0.825299501,0.826886773,0.813617229
9498,0.82003,0.831094563,0.825448871,0.827024281,0.81387347
9499,0.82016,0.831250072,0.825583637,0.827223957,0.814080358
9500,0.8203,0.831391692,0.825708151,0.827419996,0.814232707
9501,0.82043,0.831524789,0.825827181,0.827574492,0.814362824
9502,0.82057,0.831666887,0.825936615,0.827758849,0.814401388
9503,0.8207,0.831813633,0.826054156,0.827843666,0.814464152
9504,0.82083,0.831948638,0.826180935,0.827881873,0.814606667
9505,0.82097,0.832071185,0.826312482,0.827932477,0.814831257
9506,0.8211,0.832209885,0.826428354,0.828143358,0.814948142
9507,0.82124,0.832353234,0.826541245,0.828342557,0.814987481
9508,0.82137,0.832512021,0.826651871,0.828539014,0.814936101
9509,0.82151,0.832654595,0.826780915,0.828611553,0.814940214
9510,0.82164,0.832804501,0.826923847,0.828675389,0.814999402
9511,0.82177,0.832953334,0.827081084,0.828739583,0.815129459
9512,0.82191,0.833103836,0.827246547,0.828829408,0.81532371
9513,0.82204,0.833264947,0.827412903,0.828957438,0.815559506
9514,0.82218,0.833409488,0.82757616,0.829105556,0.815831184
9515,0.82231,0.833550453,0.827729702,0.829277813,0.81611383
9516,0.82245,0.833682299,0.827872992,0.829435408,0.816425323
9517,0.82258,0.833818436,0.827995002,0.829652846,0.816670179
9518,0.82272,0.83394599,0.828101873,0.829854429,0.816847861
9519,0.82285,0.834060967,0.828200221,0.830001056,0.817000449
9520,0.82298,0.834162056,0.828296363,0.830078125,0.817198277
9521,0.82312,0.834268391,0.828379333,0.830224574,0.817338228
9522,0.82325,0.834365726,0.828462183,0.830318689,0.817498505
9523,0.82339,0.834455371,0.82853967,0.830427349,0.817665935
9524,0.82352,0.834543228,0.828612208,0.830550015,0.817835391
9525,0.82366,0.834618032,0.828682899,0.830649793,0.818053842
9526,0.82379,0.83466965,0.828744888,0.83078897,0.818282545
9527,0.82393,0.834735274,0.828792393,0.830986261,0.81845206
9528,0.82406,0.834797144,0.828825235,0.831234753,0.818484724
9529,0.82419,0.834857702,0.828863025,0.831367493,0.818509042
9530,0.82433,0.834920943,0.828903615,0.831491172,0.818503976
9531,0.82446,0.834983945,0.828956842,0.83156848,0.818519771
9532,0.8246,0.835057318,0.829015911,0.831697702,0.818485498
9533,0.82473,0.835145414,0.829092085,0.83178699,0.818464398
9534,0.82487,0.835214257,0.829188943,0.831828594,0.818533897
9535,0.825,0.83529669,0.829300582,0.831876576,0.818712533
9536,0.82513,0.835374832,0.829412103,0.8320328,0.818892241
9537,0.82527,0.835455179,0.829522431,0.832225502,0.819050848
9538,0.8254,0.835531235,0.829637766,0.832349598,0.819285929
9539,0.82554,0.835617721,0.82973963,0.832576215,0.819447517
9540,0.82567,0.835709751,0.829835236,0.832806647,0.819511533
9541,0.82581,0.8357988,0.829938591,0.832924128,0.819595337
9542,0.82594,0.835891068,0.830047727,0.833010137,0.819711506
9543,0.82608,0.835998118,0.830153286,0.833180308,0.81973654
9544,0.82621,0.836129129,0.83026588,0.833325744,0.819699168
9545,0.82634,0.836257458,0.830388665,0.833464503,0.819594026
9546,0.82648,0.836406291,0.830536008,0.833506167,0.819542885
9547,0.82661,0.836570323,0.830699742,0.833591044,0.819490731
9548,0.82675,0.836724937,0.830894351,0.833586812,0.819585383
9549,0.82688,0.836891294,0.831100941,0.833655238,0.819765449
9550,0.82702,0.837055683,0.831318021,0.833732188,0.820070207
9551,0.82715,0.837206304,0.831529617,0.833876133,0.820450902
9552,0.82729,0.837362766,0.831724823,0.834073007,0.82086283
9553,0.82742,0.83752656,0.831887305,0.834387243,0.821145296
9554,0.82755,0.837679505,0.832031727,0.834626436,0.821363091
9555,0.82769,0.837798536,0.832165658,0.834758043,0.821604013
9556,0.82782,0.837907851,0.832292199,0.834805131,0.821945012
9557,0.82796,0.838009834,0.832396209,0.834936321,0.82226795
9558,0.82809,0.83811605,0.83247906,0.835097969,0.822544694
9559,0.82823,0.838195503,0.832545042,0.835231483,0.822819054
9560,0.82836,0.838275492,0.832585096,0.835441053,0.822984159
9561,0.8285,0.838353753,0.832609057,0.835647941,0.823030889
9562,0.82863,0.838420808,0.832632244,0.83576715,0.823051929
9563,0.82876,0.838494241,0.832654357,0.835894704,0.823013186
9564,0.8289,0.83858037,0.832680702,0.836044312,0.822877169
9565,0.82903,0.838674486,0.832727671,0.836123168,0.822734177
9566,0.82917,0.838766098,0.832799673,0.836170733,0.822628617
9567,0.8293,0.838871658,0.832897484,0.836221695,0.822576404
9568,0.82944,0.83898747,0.833020866,0.836279392,0.822602689
9569,0.82957,0.839123309,0.833158791,0.836416066,0.822636425
9570,0.8297,0.839268863,0.833304822,0.836637199,0.822584927
9571,0.82984,0.839442968,0.833467484,0.836825371,0.822483361
9572,0.82997,0.839631081,0.833651662,0.836970329,0.822358549
9573,0.83011,0.839834034,0.833866239,0.837035954,0.82228893
9574,0.83024,0.840061069,0.83410722,0.837092698,0.822277188
9575,0.83038,0.840292096,0.834376574,0.837117255,0.822382212
9576,0.83051,0.840523899,0.834664524,0.83715862,0.82261461
9577,0.83065,0.840743423,0.8349635,0.837202907,0.823017299
9578,0.83078,0.840979934,0.835247755,0.837371588,0.823469818
9579,0.83091,0.841197252,0.835511982,0.837578297,0.823952854
9580,0.83105,0.841400385,0.835749209,0.837780178,0.824473917
9581,0.83118,0.841574848,0.835951149,0.83799392,0.82499963
9582,0.83132,0.841751993,0.836106122,0.838280976,0.825401068
9583,0.83145,0.841923833,0.836222172,0.838545799,0.825660288
9584,0.83159,0.842088223,0.836307406,0.838766575,0.825771153
9585,0.83172,0.842240095,0.836375654,0.838923872,0.825755119
9586,0.83186,0.842380404,0.836449802,0.838932335,0.825769246
9587,0.83199,0.842536986,0.836523235,0.838979959,0.825754583
9588,0.83212,0.842663169,0.836612642,0.838969827,0.825821817
9589,0.83226,0.842794657,0.836703897,0.83904779,0.825900197
9590,0.83239,0.842926621,0.836804509,0.839117646,0.826055586
9591,0.83253,0.843050182,0.836902738,0.839262307,0.826230824
9592,0.83266,0.843147814,0.837001383,0.839405596,0.826457977
9593,0.8328,0.843246698,0.837090373,0.839595914,0.826687753
9594,0.83293,0.843333244,0.837171018,0.839786232,0.826918483
9595,0.83307,0.843426287,0.837239265,0.839994192,0.827108979
9596,0.8332,0.843510091,0.837295532,0.840220749,0.827205479
9597,0.83333,0.843622804,0.837341964,0.840460479,0.827147305
9598,0.83347,0.843725085,0.837400436,0.840582907,0.82703954
9599,0.8336,0.843844771,0.837476015,0.840649664,0.826914251
9600,0.83374,0.843970358,0.837576449,0.840677202,0.826813459
9601,0.83387,0.844119191,0.83769542,0.840769887,0.826665461
9602,0.83401,0.844254911,0.837851942,0.840762854,0.826631844
9603,0.83414,0.844410777,0.838033795,0.840781927,0.826715112
9604,0.83427,0.844578326,0.838233292,0.8408553,0.826897383
9605,0.83441,0.844749808,0.838441193,0.840975821,0.827166677
9606,0.83454,0.844907939,0.838644803,0.841165125,0.827464223
9607,0.83468,0.845067501,0.838837981,0.841381073,0.827762246
9608,0.83481,0.845231116,0.839016557,0.841602862,0.828035355
9609,0.83495,0.845376015,0.839182436,0.841789901,0.828296542
9610,0.83508,0.845516562,0.839336038,0.84193939,0.828559518
9611,0.83522,0.84565419,0.839478612,0.842047632,0.828854263
9612,0.83535,0.84577179,0.839606702,0.84215802,0.829169869
9613,0.83548,0.845894933,0.839705527,0.842393696,0.829340279
9614,0.83562,0.846017897,0.839794457,0.842555463,0.829452813
9615,0.83575,0.846140325,0.839872718,0.842710853,0.829490244
9616,0.83589,0.846255422,0.839955628,0.842788041,0.829538584
9617,0.83602,0.846381068,0.840036929,0.8429088,0.829535484
9618,0.83616,0.846498609,0.840129197,0.842990875,0.829540789
9619,0.83629,0.846607625,0.840233922,0.843051255,0.829596996
9620,0.83643,0.846737981,0.840339661,0.843205035,0.829600811
9621,0.83656,0.846881568,0.840451777,0.843386829,0.82953006
9622,0.83669,0.847032785,0.84058255,0.843492627,0.829479218
9623,0.83683,0.847191751,0.840728879,0.843598425,0.829441428
9624,0.83696,0.847354174,0.84090203,0.843620479,0.829534054
9625,0.8371,0.847524464,0.84108603,0.843707919,0.829691529
9626,0.83723,0.84770292,0.841278434,0.843823433,0.829909444
9627,0.83737,0.847860694,0.841475546,0.843931437,0.830223083
9628,0.8375,0.848014653,0.841666162,0.844067574,0.830613971
9629,0.83763,0.848156333,0.841843128,0.844217122,0.831079364
9630,0.83777,0.848283052,0.841993511,0.844424427,0.831548572
9631,0.8379,0.848379731,0.842115045,0.844636381,0.832008004
9632,0.83804,0.848465919,0.842200458,0.844875693,0.832397223
9633,0.83817,0.848545671,0.842248738,0.845148206,0.83263433
9634,0.83831,0.848607898,0.842277586,0.845316052,0.832806766
9635,0.83844,0.848680556,0.842286527,0.845478833,0.832871795
9636,0.83858,0.848749459,0.842282474,0.845665574,0.83276403
9637,0.83871,0.848828316,0.842290401,0.845729887,0.832616985
9638,0.83884,0.848893642,0.842318892,0.845726788,0.832508981
9639,0.83898,0.848988652,0.842360914,0.845805168,0.832353771
9640,0.83911,0.849076271,0.842434049,0.845824182,0.832268238
9641,0.83925,0.849187434,0.842524529,0.845929384,0.832176447
9642,0.83938,0.849306107,0.842638314,0.846050501,0.832092702
9643,0.83952,0.849452674,0.842766762,0.846246839,0.831934392
9644,0.83965,0.849605083,0.842927575,0.846350312,0.831819475
9645,0.83979,0.849770963,0.843115151,0.846446097,0.831746101
9646,0.83992,0.84995234,0.843328416,0.846547008,0.831706524
9647,0.84005,0.850152373,0.843572021,0.846586943,0.831787884
9648,0.84019,0.850350142,0.843838394,0.846608281,0.832034111
9649,0.84032,0.850559056,0.844107151,0.846729219,0.832350194
9650,0.84046,0.850757539,0.844371617,0.846890688,0.832716048
9651,0.84059,0.850966215,0.844624102,0.847054183,0.83314234
9652,0.84073,0.851169705,0.844849169,0.847299814,0.83351773
9653,0.84086,0.851361334,0.845053077,0.847503066,0.83387661
9654,0.841,0.851551712,0.845228195,0.847726822,0.834158421
9655,0.84113,0.85173738,0.84537971,0.847937346,0.834341586
9656,0.84126,0.851909399,0.845523179,0.848034322,0.834536016
9657,0.8414,0.852074683,0.845655441,0.848123431,0.834729075
9658,0.84153,0.852246106,0.845773518,0.848265946,0.834851801
9659,0.84167,0.852406621,0.84589082,0.848347843,0.834991217
9660,0.8418,0.852553725,0.846008778,0.84839201,0.83520937
9661,0.84194,0.852700293,0.846113443,0.848542452,0.835392952
9662,0.84207,0.852814615,0.846216142,0.84865731,0.835614562
9663,0.8422,0.852931499,0.846309662,0.848786116,0.835869551
9664,0.84234,0.853035271,0.846388578,0.848969996,0.836096585
9665,0.84247,0.853141189,0.84645319,0.849171877,0.836270809
9666,0.84261,0.853230536,0.846506655,0.84936887,0.836380243
9667,0.84274,0.853325605,0.846553981,0.849539697,0.83643043
9668,0.84288,0.853421986,0.846601248,0.849678993,0.836433053
9669,0.84301,0.853501022,0.846658945,0.849753141,0.836453259
9670,0.84315,0.853581786,0.846725881,0.849820614,0.836497128
9671,0.84328,0.853676736,0.846800685,0.849914908,0.836545169
9672,0.84341,0.853759229,0.846888721,0.849979579,0.836659014
9673,0.84355,0.853862524,0.846976221,0.85013324,0.836745918
9674,0.84368,0.853962362,0.847065687,0.850322664,0.836774826
9675,0.84382,0.854072869,0.847160697,0.850500882,0.83675319
9676,0.84395,0.854187846,0.847272038,0.850593567,0.836773276
9677,0.84409,0.854304254,0.847397566,0.850667715,0.836848319
9678,0.84422,0.854432881,0.847531319,0.850780785,0.836935222
9679,0.84436,0.854567528,0.847669721,0.850936592,0.836989939
9680,0.84449,0.854713678,0.847815275,0.851087391,0.837020338
9681,0.84462,0.854861915,0.847970724,0.85121417,0.837049365
9682,0.84476,0.855014443,0.84813571,0.851336539,0.837073863
9683,0.84489,0.85518384,0.848315001,0.851417124,0.837144434
9684,0.84503,0.855353653,0.84850204,0.851527035,0.837227523
9685,0.84516,0.855511308,0.848704815,0.851572275,0.837422788
9686,0.8453,0.855684698,0.848908782,0.851664007,0.837692857
9687,0.84543,0.855847418,0.849113345,0.851751804,0.838075221
9688,0.84557,0.855987966,0.849302351,0.851912558,0.83850497
9689,0.8457,0.856139898,0.849465072,0.852152407,0.838896692
9690,0.84583,0.856259108,0.849606574,0.852352619,0.839293778
9691,0.84597,0.856369019,0.849720061,0.85255754,0.839663684
9692,0.8461,0.85646683,0.849800944,0.852812588,0.83991003
9693,0.84624,0.856560588,0.849866629,0.852956414,0.840137541
9694,0.84637,0.856643796,0.849911451,0.853119433,0.840284944
9695,0.84651,0.856716633,0.849948049,0.853231311,0.840397
9696,0.84664,0.856786489,0.849981904,0.853296041,0.8405267
9697,0.84677,0.856853783,0.850010455,0.853392661,0.840642869
9698,0.84691,0.856910408,0.850033939,0.853533149,0.840708733
9699,0.84704,0.856968641,0.850057602,0.853672147,0.840739548
9700,0.84718,0.857029378,0.850085199,0.853802621,0.840750456
9701,0.84731,0.857097507,0.850109994,0.854022324,0.840624213
9702,0.84745,0.857187092,0.85014981,0.854188085,0.840413034
9703,0.84758,0.857271314,0.85022068,0.854231834,0.840246975
9704,0.84772,0.857363105,0.850323856,0.854230762,0.840176404
9705,0.84785,0.857469857,0.85045886,0.854211032,0.840253353
9706,0.84798,0.857581079,0.850608647,0.854296744,0.840392947
9707,0.84812,0.857692182,0.850767136,0.85444653,0.840561271
9708,0.84825,0.857821941,0.850926459,0.854642749,0.840722382
9709,0.84839,0.857964814,0.851082265,0.854872465,0.840828836
9710,0.84852,0.858085573,0.851248145,0.854989529,0.841000795
9711,0.84866,0.858216465,0.851416647,0.85507834,0.841251433
9712,0.84879,0.858338356,0.851584077,0.855163872,0.84158504
9713,0.84893,0.858463168,0.85173142,0.855374575,0.84185183
9714,0.84906,0.858588278,0.851864338,0.855588138,0.842047691
9715,0.84919,0.858715177,0.85198307,0.855796576,0.84215486
9716,0.84933,0.858831346,0.852103829,0.855884552,0.842295289
9717,0.84946,0.858950853,0.85221833,0.855996192,0.842421532
9718,0.8496,0.859072626,0.852334201,0.856079578,0.842573404
9719,0.84973,0.859198868,0.852442741,0.856234014,0.842671275
9720,0.84987,0.859319389,0.852554142,0.856351852,0.842771471
9721,0.85,0.859446824,0.852666914,0.856468856,0.842878461
9722,0.85013,0.859555304,0.852785408,0.856554985,0.843039334
9723,0.85027,0.85966748,0.852900445,0.856695116,0.843196332
9724,0.8504,0.859775424,0.853016615,0.856817663,0.84338361
9725,0.85054,0.85989213,0.853126109,0.85697937,0.843556046
9726,0.85067,0.860010207,0.853227735,0.857177138,0.84366554
9727,0.85081,0.860114276,0.853332639,0.85729748,0.843797266
9728,0.85094,0.860216796,0.85343492,0.857429802,0.843920469
9729,0.85108,0.860322773,0.853537202,0.857557356,0.844035923
9730,0.85121,0.860444367,0.853631794,0.857759118,0.84404397
9731,0.85134,0.860575378,0.85372895,0.857943833,0.843950689
9732,0.85148,0.860710561,0.853845835,0.858003914,0.843888283
9733,0.85161,0.860832036,0.853989005,0.857963324,0.843976736
9734,0.85175,0.860972881,0.854142606,0.857998013,0.844149411
9735,0.85188,0.861104488,0.854303181,0.858080387,0.844398081
