Time/s,True_SOC,UKF_SOC,UKF_errors
922,0.73882,0.73872,1E-04
923,0.73896,0.73879,0.00017
924,0.73909,0.73897,0.00012
925,0.73923,0.73914,9E-05
926,0.73936,0.73927,9E-05
927,0.7395,0.73942,8E-05
928,0.73963,0.73955,8E-05
929,0.73977,0.73967,1E-04
930,0.7399,0.7398,1E-04
931,0.74003,0.73995,8E-05
932,0.74017,0.74011,6E-05
933,0.7403,0.74026,4E-05
934,0.74044,0.7404,4E-05
935,0.74057,0.74051,6E-05
936,0.74071,0.74066,5E-05
937,0.74084,0.74085,1E-05
938,0.74097,0.74104,7E-05
939,0.74111,0.74113,2E-05
940,0.74124,0.74131,7E-05
941,0.74138,0.74143,5E-05
942,0.74151,0.74156,5E-05
943,0.74165,0.74168,3E-05
944,0.74178,0.74179,1E-05
945,0.74192,0.74195,3E-05
946,0.74205,0.74209,4E-05
947,0.74218,0.74229,0.00011
948,0.74232,0.74243,0.00011
949,0.74245,0.74254,9E-05
950,0.74259,0.74264,5E-05
951,0.74272,0.7428,8E-05
952,0.74286,0.7429,4E-05
953,0.74299,0.74303,4E-05
954,0.74313,0.7432,7E-05
955,0.74326,0.74333,7E-05
956,0.74339,0.7435,0.00011
957,0.74353,0.74363,1E-04
958,0.74366,0.74383,0.00017
959,0.7438,0.74392,0.00012
960,0.74393,0.74406,0.00013
961,0.74407,0.74419,0.00012
962,0.7442,0.74435,0.00015
963,0.74434,0.74451,0.00017
964,0.74447,0.74466,0.00019
965,0.7446,0.74481,0.00021
966,0.74474,0.74493,0.00019
967,0.74487,0.74509,0.00022
968,0.74501,0.74522,0.00021
969,0.74514,0.74541,0.00027
970,0.74528,0.74551,0.00023
971,0.74541,0.74565,0.00024
972,0.74554,0.74573,0.00019
973,0.74568,0.74584,0.00016
974,0.74581,0.74601,0.0002
975,0.74595,0.7461,0.00015
976,0.74608,0.74634,0.00026
977,0.74622,0.74651,0.00029
978,0.74635,0.74664,0.00029
979,0.74649,0.74675,0.00026
980,0.74662,0.74686,0.00024
981,0.74675,0.74695,0.0002
982,0.74689,0.74705,0.00016
983,0.74702,0.74724,0.00022
984,0.74716,0.74733,0.00017
985,0.74729,0.74744,0.00015
986,0.74743,0.74752,9E-05
987,0.74756,0.7477,0.00014
988,0.7477,0.74788,0.00018
989,0.74783,0.74803,0.0002
990,0.74796,0.74822,0.00026
991,0.7481,0.74833,0.00023
992,0.74823,0.74846,0.00023
993,0.74837,0.74865,0.00028
994,0.7485,0.74876,0.00026
995,0.74864,0.74893,0.00029
996,0.74877,0.74907,0.0003
997,0.7489,0.74922,0.00032
998,0.74904,0.7494,0.00036
999,0.74917,0.74953,0.00036
1000,0.74931,0.74964,0.00033
1001,0.74944,0.74976,0.00032
1002,0.74958,0.74993,0.00035
1003,0.74971,0.75005,0.00034
1004,0.74985,0.75022,0.00037
1005,0.74998,0.75037,0.00039
1006,0.75011,0.75049,0.00038
1007,0.75025,0.75064,0.00039
1008,0.75038,0.75079,0.00041
1009,0.75052,0.75093,0.00041
1010,0.75065,0.75105,0.0004
1011,0.75079,0.75121,0.00042
1012,0.75092,0.75138,0.00046
1013,0.75106,0.75149,0.00043
1014,0.75119,0.75163,0.00044
1015,0.75132,0.75182,0.0005
1016,0.75146,0.75196,0.0005
1017,0.75159,0.75217,0.00058
1018,0.75173,0.75231,0.00058
1019,0.75186,0.75243,0.00057
1020,0.752,0.75257,0.00057
1021,0.75213,0.75275,0.00062
1022,0.75227,0.75288,0.00061
1023,0.7524,0.75298,0.00058
1024,0.75253,0.75317,0.00064
1025,0.75267,0.7533,0.00063
1026,0.7528,0.75344,0.00064
1027,0.75294,0.75359,0.00065
1028,0.75307,0.75379,0.00072
1029,0.75321,0.7539,0.00069
1030,0.75334,0.754,0.00066
1031,0.75347,0.75417,0.0007
1032,0.75361,0.7543,0.00069
1033,0.75374,0.75442,0.00068
1034,0.75388,0.75458,0.0007
1035,0.75401,0.75474,0.00073
1036,0.75415,0.75489,0.00074
1037,0.75428,0.75506,0.00078
1038,0.75442,0.75521,0.00079
1039,0.75455,0.7554,0.00085
1040,0.75468,0.75551,0.00083
1041,0.75482,0.75563,0.00081
1042,0.75495,0.75574,0.00079
1043,0.75509,0.75586,0.00077
1044,0.75522,0.75599,0.00077
1045,0.75536,0.75609,0.00073
1046,0.75549,0.75621,0.00072
1047,0.75563,0.75635,0.00072
1048,0.75576,0.75645,0.00069
1049,0.75589,0.75659,0.0007
1050,0.75603,0.75668,0.00065
1051,0.75616,0.75681,0.00065
1052,0.7563,0.75694,0.00064
1053,0.75643,0.75709,0.00066
1054,0.75657,0.7572,0.00063
1055,0.7567,0.75732,0.00062
1056,0.75684,0.75741,0.00057
1057,0.75697,0.75755,0.00058
1058,0.7571,0.75765,0.00055
1059,0.75724,0.75776,0.00052
1060,0.75737,0.75787,0.0005
1061,0.75751,0.75809,0.00058
1062,0.75764,0.75819,0.00055
1063,0.75778,0.75832,0.00054
1064,0.75791,0.75848,0.00057
1065,0.75804,0.7586,0.00056
1066,0.75818,0.75874,0.00056
1067,0.75831,0.75887,0.00056
1068,0.75845,0.75897,0.00052
1069,0.75858,0.75913,0.00055
1070,0.75872,0.75924,0.00052
1071,0.75885,0.75934,0.00049
1072,0.75899,0.75949,0.0005
1073,0.75912,0.75961,0.00049
1074,0.75925,0.75973,0.00048
1075,0.75939,0.75979,0.0004
1076,0.75952,0.75999,0.00047
1077,0.75966,0.7601,0.00044
1078,0.75979,0.76029,0.0005
1079,0.75993,0.7604,0.00047
1080,0.76006,0.76055,0.00049
1081,0.7602,0.76077,0.00057
1082,0.76033,0.76094,0.00061
1083,0.76046,0.76107,0.00061
1084,0.7606,0.76119,0.00059
1085,0.76073,0.76133,0.0006
1086,0.76087,0.76143,0.00056
1087,0.761,0.76159,0.00059
1088,0.76114,0.76171,0.00057
1089,0.76127,0.76183,0.00056
1090,0.7614,0.76201,0.00061
1091,0.76154,0.76219,0.00065
1092,0.76167,0.76231,0.00064
1093,0.76181,0.7624,0.00059
1094,0.76194,0.76254,0.0006
1095,0.76208,0.76264,0.00056
1096,0.76221,0.76282,0.00061
1097,0.76235,0.76292,0.00057
1098,0.76248,0.76309,0.00061
1099,0.76261,0.76322,0.00061
1100,0.76275,0.76339,0.00064
1101,0.76288,0.76353,0.00065
1102,0.76302,0.76364,0.00062
1103,0.76315,0.7638,0.00065
1104,0.76329,0.76396,0.00067
1105,0.76342,0.76405,0.00063
1106,0.76356,0.76427,0.00071
1107,0.76369,0.76437,0.00068
1108,0.76382,0.76452,0.0007
1109,0.76396,0.76462,0.00066
1110,0.76409,0.7648,0.00071
1111,0.76423,0.76495,0.00072
1112,0.76436,0.76508,0.00072
1113,0.7645,0.76518,0.00068
1114,0.76463,0.76531,0.00068
1115,0.76477,0.76549,0.00072
1116,0.7649,0.76562,0.00072
1117,0.76503,0.76577,0.00074
1118,0.76517,0.7659,0.00073
1119,0.7653,0.76603,0.00073
1120,0.76544,0.76616,0.00072
1121,0.76557,0.76629,0.00072
1122,0.76571,0.76646,0.00075
1123,0.76584,0.76656,0.00072
1124,0.76597,0.76667,0.0007
1125,0.76611,0.7668,0.00069
1126,0.76624,0.76692,0.00068
1127,0.76638,0.76705,0.00067
1128,0.76651,0.76719,0.00068
1129,0.76665,0.7673,0.00065
1130,0.76678,0.76739,0.00061
1131,0.76692,0.76753,0.00061
1132,0.76705,0.76768,0.00063
1133,0.76718,0.76784,0.00066
1134,0.76732,0.76794,0.00062
1135,0.76745,0.76808,0.00063
1136,0.76759,0.76815,0.00056
1137,0.76772,0.7683,0.00058
1138,0.76786,0.76844,0.00058
1139,0.76799,0.76857,0.00058
1140,0.76813,0.76874,0.00061
1141,0.76826,0.76885,0.00059
1142,0.76839,0.76899,0.0006
1143,0.76853,0.76912,0.00059
1144,0.76866,0.76929,0.00063
1145,0.7688,0.76944,0.00064
1146,0.76893,0.76961,0.00068
1147,0.76907,0.76976,0.00069
1148,0.7692,0.76992,0.00072
1149,0.76934,0.77002,0.00068
1150,0.76947,0.77017,0.0007
1151,0.7696,0.77028,0.00068
1152,0.76974,0.7704,0.00066
1153,0.76987,0.7705,0.00063
1154,0.77001,0.77067,0.00066
1155,0.77014,0.77086,0.00072
1156,0.77028,0.771,0.00072
1157,0.77041,0.7711,0.00069
1158,0.77054,0.7712,0.00066
1159,0.77068,0.77132,0.00064
1160,0.77081,0.77143,0.00062
1161,0.77095,0.77156,0.00061
1162,0.77108,0.77175,0.00067
1163,0.77122,0.7719,0.00068
1164,0.77135,0.77201,0.00066
1165,0.77149,0.77216,0.00067
1166,0.77162,0.77233,0.00071
1167,0.77175,0.77244,0.00069
1168,0.77189,0.77257,0.00068
1169,0.77202,0.7727,0.00068
1170,0.77216,0.77276,0.0006
1171,0.77229,0.77288,0.00059
1172,0.77243,0.77303,0.0006
1173,0.77256,0.77316,0.0006
1174,0.7727,0.77328,0.00058
1175,0.77283,0.7734,0.00057
1176,0.77296,0.77353,0.00057
1177,0.7731,0.77362,0.00052
1178,0.77323,0.77373,0.0005
1179,0.77337,0.77385,0.00048
1180,0.7735,0.77402,0.00052
1181,0.77364,0.77413,0.00049
1182,0.77377,0.77425,0.00048
1183,0.7739,0.77442,0.00052
1184,0.77404,0.77454,0.0005
1185,0.77417,0.77468,0.00051
1186,0.77431,0.7748,0.00049
1187,0.77444,0.7749,0.00046
1188,0.77458,0.77502,0.00044
1189,0.77471,0.77516,0.00045
1190,0.77485,0.77529,0.00044
1191,0.77498,0.77539,0.00041
1192,0.77511,0.77554,0.00043
1193,0.77525,0.77565,0.0004
1194,0.77538,0.77573,0.00035
1195,0.77552,0.77588,0.00036
1196,0.77565,0.77601,0.00036
1197,0.77579,0.77615,0.00036
1198,0.77592,0.77625,0.00033
1199,0.77606,0.77636,0.0003
1200,0.77619,0.77647,0.00028
1201,0.77632,0.77664,0.00032
1202,0.77646,0.77675,0.00029
1203,0.77659,0.77686,0.00027
1204,0.77673,0.77701,0.00028
1205,0.77686,0.77715,0.00029
1206,0.777,0.77727,0.00027
1207,0.77713,0.77742,0.00029
1208,0.77727,0.77751,0.00024
1209,0.7774,0.77763,0.00023
1210,0.77753,0.77778,0.00025
1211,0.77767,0.77788,0.00021
1212,0.7778,0.77801,0.00021
1213,0.77794,0.77816,0.00022
1214,0.77807,0.77825,0.00018
1215,0.77821,0.77836,0.00015
1216,0.77834,0.7785,0.00016
1217,0.77847,0.77863,0.00016
1218,0.77861,0.77882,0.00021
1219,0.77874,0.77894,0.0002
1220,0.77888,0.77902,0.00014
1221,0.77901,0.77917,0.00016
1222,0.77915,0.7793,0.00015
1223,0.77928,0.77941,0.00013
1224,0.77942,0.77957,0.00015
1225,0.77955,0.77973,0.00018
1226,0.77968,0.77986,0.00018
1227,0.77982,0.78,0.00018
1228,0.77995,0.78012,0.00017
1229,0.78009,0.78026,0.00017
1230,0.78022,0.78042,0.0002
1231,0.78036,0.78054,0.00018
1232,0.78049,0.78067,0.00018
1233,0.78063,0.7808,0.00017
1234,0.78076,0.7809,0.00014
1235,0.78089,0.781,0.00011
1236,0.78103,0.78114,0.00011
1237,0.78116,0.78126,1E-04
1238,0.7813,0.78139,9E-05
1239,0.78143,0.78152,9E-05
1240,0.78157,0.7817,0.00013
1241,0.7817,0.78183,0.00013
1242,0.78184,0.78198,0.00014
1243,0.78197,0.78211,0.00014
1244,0.7821,0.78224,0.00014
1245,0.78224,0.78238,0.00014
1246,0.78237,0.7825,0.00013
1247,0.78251,0.78262,0.00011
1248,0.78264,0.78279,0.00015
1249,0.78278,0.78292,0.00014
1250,0.78291,0.78304,0.00013
1251,0.78304,0.78318,0.00014
1252,0.78318,0.78335,0.00017
1253,0.78331,0.78346,0.00015
1254,0.78345,0.78358,0.00013
1255,0.78358,0.78373,0.00015
1256,0.78372,0.78384,0.00012
1257,0.78385,0.78397,0.00012
1258,0.78399,0.78406,7E-05
1259,0.78412,0.78421,9E-05
1260,0.78425,0.78435,1E-04
1261,0.78439,0.78455,0.00016
1262,0.78452,0.78472,0.0002
1263,0.78466,0.78483,0.00017
1264,0.78479,0.78496,0.00017
1265,0.78493,0.7851,0.00017
1266,0.78506,0.78526,0.0002
1267,0.7852,0.78539,0.00019
1268,0.78533,0.78555,0.00022
1269,0.78546,0.7857,0.00024
1270,0.7856,0.78588,0.00028
1271,0.78573,0.786,0.00027
1272,0.78587,0.78615,0.00028
1273,0.786,0.78627,0.00027
1274,0.78614,0.78637,0.00023
1275,0.78627,0.7865,0.00023
1276,0.7864,0.78669,0.00029
1277,0.78654,0.78683,0.00029
1278,0.78667,0.78697,0.0003
1279,0.78681,0.7871,0.00029
1280,0.78694,0.78723,0.00029
1281,0.78708,0.78735,0.00027
1282,0.78721,0.78749,0.00028
1283,0.78735,0.78759,0.00024
1284,0.78748,0.78769,0.00021
1285,0.78761,0.78786,0.00025
1286,0.78775,0.78802,0.00027
1287,0.78788,0.78813,0.00025
1288,0.78802,0.78828,0.00026
1289,0.78815,0.78844,0.00029
1290,0.78829,0.78857,0.00028
1291,0.78842,0.78869,0.00027
1292,0.78856,0.78884,0.00028
1293,0.78869,0.78896,0.00027
1294,0.78882,0.78914,0.00032
1295,0.78896,0.78923,0.00027
1296,0.78909,0.78939,0.0003
1297,0.78923,0.78953,0.0003
1298,0.78936,0.78968,0.00032
1299,0.7895,0.78983,0.00033
1300,0.78963,0.78995,0.00032
1301,0.78977,0.79011,0.00034
1302,0.7899,0.79024,0.00034
1303,0.79003,0.79037,0.00034
1304,0.79017,0.79053,0.00036
1305,0.7903,0.79066,0.00036
1306,0.79044,0.79075,0.00031
1307,0.79057,0.79093,0.00036
1308,0.79071,0.791,0.00029
1309,0.79084,0.79113,0.00029
1310,0.79097,0.79125,0.00028
1311,0.79111,0.79139,0.00028
1312,0.79124,0.79153,0.00029
1313,0.79138,0.79167,0.00029
1314,0.79151,0.79183,0.00032
1315,0.79165,0.79197,0.00032
1316,0.79178,0.79208,0.0003
1317,0.79192,0.79222,0.0003
1318,0.79205,0.79238,0.00033
1319,0.79218,0.7925,0.00032
1320,0.79232,0.79263,0.00031
1321,0.79245,0.79276,0.00031
1322,0.79259,0.7929,0.00031
1323,0.79272,0.79304,0.00032
1324,0.79286,0.79317,0.00031
1325,0.79299,0.79331,0.00032
1326,0.79313,0.79346,0.00033
1327,0.79326,0.79359,0.00033
1328,0.79339,0.79371,0.00032
1329,0.79353,0.79384,0.00031
1330,0.79366,0.79398,0.00032
1331,0.7938,0.79412,0.00032
1332,0.79393,0.79426,0.00033
1333,0.79407,0.79437,0.0003
1334,0.7942,0.79449,0.00029
1335,0.79434,0.79464,0.0003
1336,0.79447,0.7948,0.00033
1337,0.7946,0.79492,0.00032
1338,0.79474,0.79508,0.00034
1339,0.79487,0.79526,0.00039
1340,0.79501,0.79538,0.00037
1341,0.79514,0.79551,0.00037
1342,0.79528,0.79563,0.00035
1343,0.79541,0.79578,0.00037
1344,0.79554,0.79597,0.00043
1345,0.79568,0.79612,0.00044
1346,0.79581,0.79624,0.00043
1347,0.79595,0.79637,0.00042
1348,0.79608,0.79648,0.0004
1349,0.79622,0.79663,0.00041
1350,0.79635,0.79674,0.00039
1351,0.79649,0.79691,0.00042
1352,0.79662,0.79703,0.00041
1353,0.79675,0.79722,0.00047
1354,0.79689,0.79728,0.00039
1355,0.79702,0.79744,0.00042
1356,0.79716,0.79758,0.00042
1357,0.79729,0.79771,0.00042
1358,0.79743,0.79786,0.00043
1359,0.79756,0.798,0.00044
1360,0.7977,0.79818,0.00048
1361,0.79783,0.7983,0.00047
1362,0.79796,0.79845,0.00049
1363,0.7981,0.79856,0.00046
1364,0.79823,0.79868,0.00045
1365,0.79837,0.79882,0.00045
1366,0.7985,0.79896,0.00046
1367,0.79864,0.79906,0.00042
1368,0.79877,0.79919,0.00042
1369,0.7989,0.7993,0.0004
1370,0.79904,0.79941,0.00037
1371,0.79917,0.79954,0.00037
1372,0.79931,0.79966,0.00035
1373,0.79944,0.79976,0.00032
1374,0.79958,0.79988,0.0003
1375,0.79971,0.80004,0.00033
1376,0.79985,0.80015,0.0003
1377,0.79998,0.80035,0.00037
1378,0.80011,0.80045,0.00034
1379,0.80025,0.80059,0.00034
1380,0.80038,0.80074,0.00036
1381,0.80052,0.80085,0.00033
1382,0.80065,0.80095,0.0003
1383,0.80079,0.80115,0.00036
1384,0.80092,0.80132,0.0004
1385,0.80106,0.80147,0.00041
1386,0.80119,0.80162,0.00043
1387,0.80132,0.80174,0.00042
1388,0.80146,0.80187,0.00041
1389,0.80159,0.80199,0.0004
1390,0.80173,0.80214,0.00041
1391,0.80186,0.80229,0.00043
1392,0.802,0.80241,0.00041
1393,0.80213,0.80253,0.0004
1394,0.80227,0.80263,0.00036
1395,0.8024,0.80276,0.00036
1396,0.80253,0.80288,0.00035
1397,0.80267,0.80302,0.00035
1398,0.8028,0.80315,0.00035
1399,0.80294,0.80328,0.00034
1400,0.80307,0.80341,0.00034
1401,0.80321,0.80352,0.00031
1402,0.80334,0.80367,0.00033
1403,0.80347,0.80381,0.00034
1404,0.80361,0.80393,0.00032
1405,0.80374,0.80406,0.00032
1406,0.80388,0.80419,0.00031
1407,0.80401,0.80432,0.00031
1408,0.80415,0.80449,0.00034
1409,0.80428,0.80464,0.00036
1410,0.80442,0.80478,0.00036
1411,0.80455,0.80493,0.00038
1412,0.80468,0.80501,0.00033
1413,0.80482,0.80519,0.00037
1414,0.80495,0.80535,0.0004
1415,0.80509,0.80547,0.00038
1416,0.80522,0.80563,0.00041
1417,0.80536,0.80579,0.00043
1418,0.80549,0.80591,0.00042
1419,0.80563,0.80604,0.00041
1420,0.80576,0.80622,0.00046
1421,0.80589,0.80638,0.00049
1422,0.80603,0.80651,0.00048
1423,0.80616,0.80665,0.00049
1424,0.8063,0.80676,0.00046
1425,0.80643,0.80692,0.00049
1426,0.80657,0.80707,0.0005
1427,0.8067,0.80723,0.00053
1428,0.80684,0.80736,0.00052
1429,0.80697,0.80748,0.00051
1430,0.8071,0.80762,0.00052
1431,0.80724,0.80771,0.00047
1432,0.80737,0.80784,0.00047
1433,0.80751,0.80798,0.00047
1434,0.80764,0.80812,0.00048
1435,0.80778,0.80827,0.00049
1436,0.80791,0.80843,0.00052
1437,0.80804,0.80859,0.00055
1438,0.80818,0.80873,0.00055
1439,0.80831,0.80886,0.00055
1440,0.80845,0.80903,0.00058
1441,0.80858,0.80916,0.00058
1442,0.80872,0.80928,0.00056
1443,0.80885,0.8094,0.00055
1444,0.80899,0.80946,0.00047
1445,0.80912,0.80959,0.00047
1446,0.80925,0.80976,0.00051
1447,0.80939,0.80987,0.00048
1448,0.80952,0.80999,0.00047
1449,0.80966,0.81011,0.00045
1450,0.80979,0.81023,0.00044
1451,0.80993,0.81035,0.00042
1452,0.81006,0.81043,0.00037
1453,0.8102,0.81057,0.00037
1454,0.81033,0.81073,0.0004
1455,0.81046,0.81088,0.00042
1456,0.8106,0.81103,0.00043
1457,0.81073,0.81117,0.00044
1458,0.81087,0.81135,0.00048
1459,0.811,0.81147,0.00047
1460,0.81114,0.81159,0.00045
1461,0.81127,0.81174,0.00047
1462,0.8114,0.81186,0.00046
1463,0.81154,0.81198,0.00044
1464,0.81167,0.81212,0.00045
1465,0.81181,0.81226,0.00045
1466,0.81194,0.81241,0.00047
1467,0.81208,0.81251,0.00043
1468,0.81221,0.81267,0.00046
1469,0.81235,0.81283,0.00048
1470,0.81248,0.81292,0.00044
1471,0.81261,0.81306,0.00045
1472,0.81275,0.81318,0.00043
1473,0.81288,0.81328,0.0004
1474,0.81302,0.81345,0.00043
1475,0.81315,0.81357,0.00042
1476,0.81329,0.81366,0.00037
1477,0.81342,0.81378,0.00036
1478,0.81356,0.81395,0.00039
1479,0.81369,0.81409,0.0004
1480,0.81382,0.81423,0.00041
1481,0.81396,0.81435,0.00039
1482,0.81409,0.81454,0.00045
1483,0.81423,0.81466,0.00043
1484,0.81436,0.8148,0.00044
1485,0.8145,0.81491,0.00041
1486,0.81463,0.81505,0.00042
1487,0.81477,0.81521,0.00044
1488,0.8149,0.81535,0.00045
1489,0.81503,0.81549,0.00046
1490,0.81517,0.81559,0.00042
1491,0.8153,0.81571,0.00041
1492,0.81544,0.81587,0.00043
1493,0.81557,0.81602,0.00045
1494,0.81571,0.81615,0.00044
1495,0.81584,0.81627,0.00043
1496,0.81597,0.81639,0.00042
1497,0.81611,0.81656,0.00045
1498,0.81624,0.81671,0.00047
1499,0.81638,0.81684,0.00046
1500,0.81651,0.81696,0.00045
1501,0.81665,0.8171,0.00045
1502,0.81678,0.81723,0.00045
1503,0.81692,0.81739,0.00047
1504,0.81705,0.81751,0.00046
1505,0.81718,0.81765,0.00047
1506,0.81732,0.81775,0.00043
1507,0.81745,0.81789,0.00044
1508,0.81759,0.81799,0.0004
1509,0.81772,0.81812,0.0004
1510,0.81786,0.81828,0.00042
1511,0.81799,0.8184,0.00041
1512,0.81813,0.81853,0.0004
1513,0.81826,0.81865,0.00039
1514,0.81839,0.81876,0.00037
1515,0.81853,0.81889,0.00036
1516,0.81866,0.81898,0.00032
1517,0.8188,0.8191,0.0003
1518,0.81893,0.81926,0.00033
1519,0.81907,0.81936,0.00029
1520,0.8192,0.8195,0.0003
1521,0.81934,0.81965,0.00031
1522,0.81947,0.81977,0.0003
1523,0.8196,0.81992,0.00032
1524,0.81974,0.82006,0.00032
1525,0.81987,0.82021,0.00034
1526,0.82001,0.82032,0.00031
1527,0.82014,0.82043,0.00029
1528,0.82028,0.82054,0.00026
1529,0.82041,0.8207,0.00029
1530,0.82054,0.82083,0.00029
1531,0.82068,0.82099,0.00031
1532,0.82081,0.82107,0.00026
1533,0.82095,0.82123,0.00028
1534,0.82108,0.82134,0.00026
1535,0.82122,0.82147,0.00025
1536,0.82135,0.8216,0.00025
1537,0.82149,0.82174,0.00025
1538,0.82162,0.82185,0.00023
1539,0.82175,0.82201,0.00026
1540,0.82189,0.82212,0.00023
1541,0.82202,0.82225,0.00023
1542,0.82216,0.82235,0.00019
1543,0.82229,0.82248,0.00019
1544,0.82243,0.82263,0.0002
1545,0.82256,0.82277,0.00021
1546,0.8227,0.82291,0.00021
1547,0.82283,0.82303,0.0002
1548,0.82296,0.82317,0.00021
1549,0.8231,0.82328,0.00018
1550,0.82323,0.82344,0.00021
1551,0.82337,0.82361,0.00024
1552,0.8235,0.82377,0.00027
1553,0.82364,0.82389,0.00025
1554,0.82377,0.82402,0.00025
1555,0.8239,0.82412,0.00022
1556,0.82404,0.82424,0.0002
1557,0.82417,0.82437,0.0002
1558,0.82431,0.8245,0.00019
1559,0.82444,0.8246,0.00016
1560,0.82458,0.8247,0.00012
1561,0.82471,0.82486,0.00015
1562,0.82485,0.82501,0.00016
1563,0.82498,0.82514,0.00016
1564,0.82511,0.82529,0.00018
1565,0.82525,0.82539,0.00014
1566,0.82538,0.82555,0.00017
1567,0.82552,0.82565,0.00013
1568,0.82565,0.82577,0.00012
1569,0.82579,0.82592,0.00013
1570,0.82592,0.82603,0.00011
1571,0.82606,0.82616,1E-04
1572,0.82619,0.8263,0.00011
1573,0.82632,0.82644,0.00012
1574,0.82646,0.82656,1E-04
1575,0.82659,0.8267,0.00011
1576,0.82673,0.82687,0.00014
1577,0.82686,0.82702,0.00016
1578,0.827,0.82713,0.00013
1579,0.82713,0.82724,0.00011
1580,0.82727,0.82737,0.0001
1581,0.8274,0.82753,0.00013
1582,0.82753,0.82768,0.00015
1583,0.82767,0.82779,0.00012
1584,0.8278,0.82797,0.00017
1585,0.82794,0.82809,0.00015
1586,0.82807,0.82823,0.00016
1587,0.82821,0.82838,0.00017
1588,0.82834,0.82854,0.0002
1589,0.82847,0.8287,0.00023
1590,0.82861,0.82884,0.00023
1591,0.82874,0.82898,0.00024
1592,0.82888,0.82908,0.0002
1593,0.82901,0.82927,0.00026
1594,0.82915,0.82944,0.00029
1595,0.82928,0.82956,0.00028
1596,0.82942,0.82967,0.00025
1597,0.82955,0.82983,0.00028
1598,0.82968,0.82995,0.00027
1599,0.82982,0.83008,0.00026
1600,0.82995,0.83018,0.00023
1601,0.83009,0.83033,0.00024
1602,0.83022,0.83043,0.00021
1603,0.83036,0.83055,0.00019
1604,0.83049,0.8307,0.00021
1605,0.83063,0.83088,0.00025
1606,0.83076,0.83102,0.00026
1607,0.83089,0.83117,0.00028
1608,0.83103,0.83133,0.0003
1609,0.83116,0.83146,0.0003
1610,0.8313,0.83159,0.00029
1611,0.83143,0.83175,0.00032
1612,0.83157,0.8319,0.00033
1613,0.8317,0.83204,0.00034
1614,0.83184,0.83216,0.00032
1615,0.83197,0.83229,0.00032
1616,0.8321,0.83244,0.00034
